Cruise,BODC_stn,Orig_stn,ODV_type,Gear,Latitude[deg+veN],Longitude[deg+veE],W_depth[metres],yyyy-mm-ddThh24:mi:ss[GMT],Site,Bot_depth[metres],Bot_press[db],BODC_bot,Bot_Flag,Rosette_Pos,Firing_Seq,Bot_Ref,ABCRHPP1[ng/l],QV:BODC,ABCRSDP1[ng/l],QV:BODC,ALLOHPP1[ng/l],QV:BODC,ALLOSDP1[ng/l],QV:BODC,ANTHHPP1[ng/l],QV:BODC,ANTHSDP1[ng/l],QV:BODC,ASTAXHP1[ng/l],QV:BODC,ASTAXHSD[ng/l],QV:BODC,BBCAHPP1[ng/l],QV:BODC,BBCASDP1[ng/l],QV:BODC,BECAHPP1[ng/l],QV:BODC,BECASDP1[ng/l],QV:BODC,BUTAHPP1[ng/l],QV:BODC,BUTASDP1[ng/l],QV:BODC,C1C2HPP1[ng/l],QV:BODC,C1C2SDP1[ng/l],QV:BODC,C2MEHPC1[ng/l],QV:BODC,C2MEHPCU[ng/l],QV:BODC,C2MEHPE1[ng/l],QV:BODC,C2MEHUCU[ng/l],QV:BODC,C2MEHUE1[ng/l],QV:BODC,CANXHPP1[ng/l],QV:BODC,CBDVHPP1[ng/l],QV:BODC,CBDVSDP1[ng/l],QV:BODC,CHLBHPP1[ng/l],QV:BODC,CHLBSDP1[ng/l],QV:BODC,CHLC1HP1[ng/l],QV:BODC,CHLC1HSD[ng/l],QV:BODC,CHLCHPP1[ng/l],QV:BODC,CHLCSDP1[ng/l],QV:BODC,CIDAHPP1[ng/l],QV:BODC,CIDASDP1[ng/l],QV:BODC,CIDBHPP1[ng/l],QV:BODC,CIDBSDP1[ng/l],QV:BODC,CLAAHPP1[ng/l],QV:BODC,CLAASDP1[ng/l],QV:BODC,CLAEHPP1[ng/l],QV:BODC,CLAESDP1[ng/l],QV:BODC,CLC2HPP1[ng/l],QV:BODC,CLC2SDP1[ng/l],QV:BODC,CLC3HPP1[ng/l],QV:BODC,CLC3SDP1[ng/l],QV:BODC,CPHLFLP1[mg/m^3],QV:BODC,CPHLHPP1[mg/m^3],QV:BODC,DIADHPP1[ng/l],QV:BODC,DIADSDP1[ng/l],QV:BODC,DIATHPP1[ng/l],QV:BODC,DIATSDP1[ng/l],QV:BODC,DINXHPP1[ng/l],QV:BODC,DINXSDP1[ng/l],QV:BODC,DVCAHPP1[ng/l],QV:BODC,DVCASDP1[ng/l],QV:BODC,DVCBHPP1[ng/l],QV:BODC,DVCBSDP1[ng/l],QV:BODC,FUCSHPP1[ng/l],QV:BODC,FUCXHPP1[ng/l],QV:BODC,FUCXSDP1[ng/l],QV:BODC,GDHPLC01[ng/l],QV:BODC,GDIESDP1[ng/l],QV:BODC,HEXOHPP1[ng/l],QV:BODC,HEXOSDP1[ng/l],QV:BODC,HEXSHPP1[ng/l],QV:BODC,K4HXHPP1[ng/l],QV:BODC,LUTNHPP1[ng/l],QV:BODC,LUTNSDP1[ng/l],QV:BODC,M320HPP1[ng/l],QV:BODC,M335HPP1[ng/l],QV:BODC,MAASHPP1[ng/l],QV:BODC,MASTHPP1[ng/l],QV:BODC,MDCAHPP1[ng/l],QV:BODC,MDVPHPP1[ng/l],QV:BODC,MDVPSDP1[ng/l],QV:BODC,MEPAHPP1[ng/l],QV:BODC,MM2GHPP1[ng/l],QV:BODC,MMMSHPP1[ng/l],QV:BODC,MMMTHPP1[ng/l],QV:BODC,MMSEHPP1[ng/l],QV:BODC,MMYGHPP1[ng/l],QV:BODC,MMYTHPP1[ng/l],QV:BODC,MPALHPP1[ng/l],QV:BODC,MPASHPP1[ng/l],QV:BODC,MPNEHPP1[ng/l],QV:BODC,MPOLHPP1[ng/l],QV:BODC,MPORHPP1[ng/l],QV:BODC,MPSSHPP1[ng/l],QV:BODC,MSHIHPP1[ng/l],QV:BODC,MSMEHPP1[ng/l],QV:BODC,MUSUHPP1[ng/l],QV:BODC,MVACHPP1[ng/l],QV:BODC,MVACSDP1[ng/l],QV:BODC,MVC3HPP1[ng/l],QV:BODC,MZPAHPP1[ng/l],QV:BODC,NEOXHPP1[ng/l],QV:BODC,NEOXSDP1[ng/l],QV:BODC,PBAXHPP1[ng/l],QV:BODC,PBAXSDP1[ng/l],QV:BODC,PBBXHPP1[ng/l],QV:BODC,PBZZHPP1[ng/l],QV:BODC,PERIHPP1[ng/l],QV:BODC,PERISDP1[ng/l],QV:BODC,PRFUHPP1[ng/l],QV:BODC,PRSXHPP1[ng/l],QV:BODC,PRSXSDP1[ng/l],QV:BODC,PTAXHPP1[ng/l],QV:BODC,PTAXSDP1[ng/l],QV:BODC,PTBXHPP1[ng/l],QV:BODC,PTBXSDP1[ng/l],QV:BODC,PTZZHPP1[ng/l],QV:BODC,PYPTHPP1[ng/l],QV:BODC,SDCLHPP1[mg/m^3],QV:BODC,VILXHPP1[ng/l],QV:BODC,VILXSDP1[ng/l],QV:BODC,VINEHPP1[ng/l],QV:BODC,VINESDP1[ng/l],QV:BODC,ZELUHPP1[ng/l],QV:BODC,ZELUSDP1[ng/l],QV:BODC,ZEOXHPP1[ng/l],QV:BODC,ZEOXSDP1[ng/l],QV:BODC
AMT6,1502012,CTD03,b,CTD,-32.0579,17.8662,126.7,16/05/1998 11:13,-,4.3,4.3,501192,0, , , ,,N,,N,153.18, ,,N,,N,,N,,N,,N,136.68, ,,N,,N,,N,131.57, ,,N,1109.44, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,158.83, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,177.98, ,,N,7, ,5.643, ,460.56, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,537.48, ,,N,,N,,N,495.02, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1930.24, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,77.53, ,,N
AMT6,1502012,CTD03,b,CTD,-32.0579,17.8662,126.7,16/05/1998 11:13,-,9.1,9.2,501388,0, , , ,,N,,N,95.85, ,,N,,N,,N,,N,,N,99.93, ,,N,,N,,N,89.99, ,,N,864.67, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,105.53, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,146.35, ,,N,5.84, ,4.425, ,358.14, ,,N,34.15, ,,N,,N,,N,0, ,,N,0, ,,N,,N,446.13, ,,N,,N,,N,324.91, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1611.59, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,106.9, ,,N
AMT6,1502012,CTD03,b,CTD,-32.0579,17.8662,126.7,16/05/1998 11:13,-,17,17.1,501190,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,20.23, ,,N,,N,,N,0, ,,N,103.6, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,20.26, ,,N,1.18, ,0.59, ,36.48, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,104.42, ,,N,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,163.11, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,0, ,,N
AMT6,1502013,CTD04,b,CTD,-29.5224,16.4526,146.4,17/05/1998 08:10,-,5.4,5.4,501392,0, , , ,,N,,N,142.3, ,,N,,N,,N,,N,,N,130.67, ,,N,,N,,N,284.85, ,,N,821.86, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,333.43, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,264.77, ,,N,4.74, ,4.613, ,337.63, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,1373.29, ,,N,,N,,N,586.14, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,150.87, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,81.03, ,,N
AMT6,1502013,CTD04,b,CTD,-29.5224,16.4526,146.4,17/05/1998 08:10,-,9.1,9.2,501196,0, , , ,,N,,N,103.27, ,,N,,N,,N,,N,,N,95.05, ,,N,,N,,N,249.19, ,,N,697.56, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,277.94, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,240.4, ,,N,4.85, ,4.233, ,337.95, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,1280.12, ,,N,,N,,N,509.71, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,90.51, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,20.83, ,,N,,N,,N,,N,,N,29.99, ,,N
AMT6,1502013,CTD04,b,CTD,-29.5224,16.4526,146.4,17/05/1998 08:10,-,14.1,14.2,501391,0, , , ,,N,,N,289.9, ,,N,,N,,N,,N,,N,122.18, ,,N,,N,,N,66.29, ,,N,715.15, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,519.45, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,248.35, ,,N,4.88, ,4.202, ,155.01, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,1265.89, ,,N,,N,,N,494.45, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,170.23, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,12.35, ,,N,,N,,N,,N,,N,33.13, ,,N
AMT6,1502013,CTD04,b,CTD,-29.5224,16.4526,146.4,17/05/1998 08:10,-,21.8,21.9,501195,0, , , ,,N,,N,96.51, ,,N,,N,,N,,N,,N,56.05, ,,N,,N,,N,32.42, ,,N,314.32, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,301.58, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,114.4, ,,N,2.37, ,2.236, ,64.27, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,621.89, ,,N,,N,,N,229.91, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,95.92, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,13.56, ,,N,,N,,N,,N,,N,32.3, ,,N
AMT6,1502013,CTD04,b,CTD,-29.5224,16.4526,146.4,17/05/1998 08:10,-,28.5,28.7,501390,0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.11, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N
AMT6,1502013,CTD04,b,CTD,-29.5224,16.4526,146.4,17/05/1998 08:10,-,41.6,41.9,501194,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,8.5, ,,N,,N,,N,0, ,,N,58.45, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0.19, ,0.335, ,18.59, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,51.39, ,,N,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,83.44, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,0, ,,N
AMT6,1502013,CTD04,b,CTD,-29.5224,16.4526,146.4,17/05/1998 08:10,-,81.1,81.7,501193,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,0.79, ,0.035, ,0, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,16.54, ,,N,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,0, ,,N
AMT6,1502013,CTD04,b,CTD,-29.5224,16.4526,146.4,17/05/1998 08:10,-,130.7,131.6,501389,0, , , ,,N,,N,0, ,,N,,N,,N,,N,,N,5.66, ,,N,,N,,N,0, ,,N,49.37, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,0.242, ,13.13, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,84.92, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,0, ,,N
AMT6,1502014,CTD05,b,CTD,-29.3643,16.2506,157.6,17/05/1998 11:15,-,5.4,5.4,501393,0, , , ,,N,,N,127.84, ,,N,,N,,N,,N,,N,51.7, ,,N,,N,,N,19.41, ,,N,529.03, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,192.11, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,219.49, ,,N,3.23, ,2.952, ,426.41, ,,N,36.15, ,,N,,N,,N,0, ,,N,0, ,,N,,N,591.16, ,,N,,N,,N,59.05, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,99.37, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,163.11, ,,N
AMT6,1502014,CTD05,b,CTD,-29.3643,16.2506,157.6,17/05/1998 11:15,-,9.1,9.2,501198,0, , , ,,N,,N,108.31, ,,N,,N,,N,,N,,N,57.14, ,,N,,N,,N,30.14, ,,N,33.43, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,352.31, ,,N,3.81, ,2.708, ,152.85, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,1051.56, ,,N,,N,,N,1057.16, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,64.16, ,,N
AMT6,1502014,CTD05,b,CTD,-29.3643,16.2506,157.6,17/05/1998 11:15,-,17,17.1,501197,0, , , ,,N,,N,61.34, ,,N,,N,,N,,N,,N,36.27, ,,N,,N,,N,132.51, ,,N,281.86, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,133.24, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,162.04, ,,N,1.94, ,1.721, ,80.74, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,530.14, ,,N,,N,,N,476.35, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,17.17, ,,N,,N,,N,,N,,N,56.44, ,,N
AMT6,1502015,CTD06,b,CTD,-26.709,14.7985,178.1,18/05/1998 04:18,-,6.3,6.3,501395,0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,3.88, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N
AMT6,1502015,CTD06,b,CTD,-26.709,14.7985,178.1,18/05/1998 04:18,-,41.6,41.9,501200,0, , , ,,N,,N,26.34, ,,N,,N,,N,,N,,N,27.51, ,,N,,N,,N,26.64, ,,N,3.9, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,70.15, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,57.72, ,,N,0.05, ,1.205, ,45.05, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,427.42, ,,N,,N,,N,130.55, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,0, ,,N
AMT6,1502015,CTD06,b,CTD,-26.709,14.7985,178.1,18/05/1998 04:18,-,81.1,81.7,501394,0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.03, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N
AMT6,1502015,CTD06,b,CTD,-26.709,14.7985,178.1,18/05/1998 04:18,-,160.5,161.6,501199,0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0.2, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N
AMT6,1502016,CTD07,b,CTD,-26.6975,14.2451,368.1,18/05/1998 08:35,-,6.3,6.3,501399,0, , , ,,N,,N,81.64, ,,N,,N,,N,,N,,N,66.19, ,,N,,N,,N,136.59, ,,N,385.31, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,88.02, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,42.89, ,,N,2.54, ,2.171, ,184.74, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,282.64, ,,N,,N,,N,963.95, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,138.13, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,78.86, ,,N
AMT6,1502016,CTD07,b,CTD,-26.6975,14.2451,368.1,18/05/1998 08:35,-,9.1,9.2,501206,0, , , ,,N,,N,61.31, ,,N,,N,,N,,N,,N,59.29, ,,N,,N,,N,103.61, ,,N,326.51, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,222.76, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,168.3, ,,N,2.18, ,2.113, ,115.79, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,344.7, ,,N,,N,,N,663.47, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,159.17, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,58.08, ,,N
AMT6,1502016,CTD07,b,CTD,-26.6975,14.2451,368.1,18/05/1998 08:35,-,14.9,15,501205,0, , , ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,1.97, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N
AMT6,1502016,CTD07,b,CTD,-26.6975,14.2451,368.1,18/05/1998 08:35,-,21.6,21.7,501204,0, , , ,,N,,N,82.15, ,,N,,N,,N,,N,,N,54.03, ,,N,,N,,N,112.04, ,,N,319.84, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,283.13, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,189.32, ,,N,2.22, ,2.2, ,92.18, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,447.07, ,,N,,N,,N,567.24, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,170.82, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,17.93, ,,N,,N,,N,,N,,N,62.7, ,,N
AMT6,1502016,CTD07,b,CTD,-26.6975,14.2451,368.1,18/05/1998 08:35,-,31.3,31.5,501397,0, , , ,,N,,N,189.47, ,,N,,N,,N,,N,,N,99.95, ,,N,,N,,N,119.47, ,,N,454.73, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,276.07, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,244.67, ,,N,3.2, ,2.899, ,120.99, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,510.75, ,,N,,N,,N,700.61, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,238.22, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,55.5, ,,N
AMT6,1502016,CTD07,b,CTD,-26.6975,14.2451,368.1,18/05/1998 08:35,-,80.9,81.5,501396,0, , , ,,N,,N,27.23, ,,N,,N,,N,,N,,N,31.51, ,,N,,N,,N,53.16, ,,N,137.56, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,212.4, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,29.09, ,,N,1.37, ,1.21, ,41.63, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,403.68, ,,N,,N,,N,76.96, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,80.09, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,60.12, ,,N
AMT6,1502017,CTD08,b,CTD,-26.7092,13.9549,420.1,18/05/1998 11:28,-,6.3,6.3,501208,0, , , ,,N,,N,92.07, ,,N,,N,,N,,N,,N,39.11, ,,N,,N,,N,38.82, ,,N,208.08, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,193.23, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,42.92, ,,N,1.26, ,1.145, ,96.34, ,,N,0, ,,N,,N,,N,0, ,,N,0, ,,N,,N,103.27, ,,N,,N,,N,243.62, ,,N,,N,,N,0, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,187.49, ,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,0, ,,N,,N,,N,,N,,N,135.56, ,,N
