scientificname,longitude,latitude,depth,taxonRank,occurrenceStatus,phylum,class,date_time,AphiaID
Fragilariopsis curta,70.0,-66.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-27,341554.0
Fragilariopsis curta,70.0,-66.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-27,341554.0
Fragilariopsis curta,70.0,-67.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-03,341554.0
Fragilariopsis curta,70.0,-67.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-03,341554.0
Fragilariopsis curta,70.0,-67.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-03,341554.0
Fragilariopsis curta,70.0,-67.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-03,341554.0
Fragilariopsis curta,70.0,-67.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-03,341554.0
Fragilariopsis curta,70.0,-67.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-26,341554.0
Fragilariopsis curta,70.0,-67.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-26,341554.0
Fragilariopsis curta,70.0,-67.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-26,341554.0
Fragilariopsis curta,74.96667,-64.01667,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1987-12-23,341554.0
Fragilariopsis curta,75.0,-60.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-21,341554.0
Fragilariopsis curta,75.0,-60.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-21,341554.0
Fragilariopsis curta,75.0,-60.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-21,341554.0
Fragilariopsis curta,75.0,-62.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-21,341554.0
Fragilariopsis curta,75.0,-62.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-21,341554.0
Fragilariopsis curta,75.0,-63.63334,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1987-12-23,341554.0
Fragilariopsis curta,75.0,-63.63334,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1987-12-23,341554.0
Fragilariopsis curta,75.0,-63.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1987-12-22,341554.0
Fragilariopsis curta,75.0,-63.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-22,341554.0
Fragilariopsis curta,75.0,-63.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-22,341554.0
Fragilariopsis curta,75.0,-63.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-22,341554.0
Fragilariopsis curta,75.0,-63.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-22,341554.0
Fragilariopsis curta,75.0,-63.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-22,341554.0
Fragilariopsis curta,75.0,-64.5,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,341554.0
Fragilariopsis curta,75.0,-64.5,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,341554.0
Fragilariopsis curta,75.0,-64.5,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,341554.0
Fragilariopsis curta,75.0,-64.5,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,341554.0
Fragilariopsis curta,75.0,-64.5,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,341554.0
Fragilariopsis curta,75.0,-64.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-22,341554.0
Fragilariopsis curta,75.0,-64.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-22,341554.0
Fragilariopsis curta,75.0,-64.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-22,341554.0
Fragilariopsis curta,75.0,-64.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-23,341554.0
Fragilariopsis curta,75.0,-65.5,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,341554.0
Fragilariopsis curta,75.0,-65.5,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,341554.0
Fragilariopsis curta,75.0,-65.5,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,341554.0
Fragilariopsis curta,75.0,-65.5,30.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,341554.0
Fragilariopsis curta,75.0,-65.5,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,341554.0
Fragilariopsis curta,75.0,-65.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-21,341554.0
Fragilariopsis curta,75.0,-65.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-21,341554.0
Fragilariopsis curta,75.0,-65.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-21,341554.0
Fragilariopsis curta,75.0,-65.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-21,341554.0
Fragilariopsis curta,75.0,-65.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-21,341554.0
Fragilariopsis curta,75.0,-65.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-23,341554.0
Fragilariopsis curta,75.0,-65.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-23,341554.0
Fragilariopsis curta,75.0,-65.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-23,341554.0
Fragilariopsis curta,75.0,-65.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,341554.0
Fragilariopsis curta,75.0,-65.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,341554.0
Fragilariopsis curta,75.0,-65.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,341554.0
Fragilariopsis curta,75.0,-65.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,341554.0
Fragilariopsis curta,75.0,-65.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,341554.0
Fragilariopsis curta,75.0,-65.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,341554.0
Fragilariopsis curta,75.0,-65.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,341554.0
Fragilariopsis curta,75.0,-65.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,341554.0
Fragilariopsis curta,75.0,-65.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,341554.0
Fragilariopsis curta,75.0,-65.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,341554.0
Fragilariopsis curta,75.0,-66.5,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,341554.0
Fragilariopsis curta,75.0,-66.5,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,341554.0
Fragilariopsis curta,75.0,-66.5,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,341554.0
Fragilariopsis curta,75.0,-66.5,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,341554.0
Fragilariopsis curta,75.0,-66.5,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,341554.0
Fragilariopsis curta,75.0,-66.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-23,341554.0
Fragilariopsis curta,75.0,-66.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-23,341554.0
Fragilariopsis curta,75.0,-66.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,341554.0
Fragilariopsis curta,75.0,-66.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,341554.0
Fragilariopsis curta,75.0,-66.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,341554.0
Fragilariopsis curta,75.0,-66.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-12,341554.0
Fragilariopsis curta,75.0,-66.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,341554.0
Fragilariopsis curta,75.0,-66.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,341554.0
Fragilariopsis curta,75.0,-66.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,341554.0
Fragilariopsis curta,75.0,-66.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,341554.0
Fragilariopsis curta,75.0,-66.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,341554.0
Fragilariopsis curta,75.0,-67.5,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-27,341554.0
Fragilariopsis curta,75.0,-67.5,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-27,341554.0
Fragilariopsis curta,75.0,-67.5,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-27,341554.0
Fragilariopsis curta,75.0,-67.5,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-27,341554.0
Fragilariopsis curta,75.0,-67.5,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-27,341554.0
Fragilariopsis curta,75.0,-67.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,341554.0
Fragilariopsis curta,75.0,-67.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,341554.0
Fragilariopsis curta,75.0,-67.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,341554.0
Fragilariopsis curta,75.0,-67.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,341554.0
Fragilariopsis curta,75.0,-67.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-27,341554.0
Fragilariopsis curta,75.0,-67.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-27,341554.0
Fragilariopsis curta,75.0,-67.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-27,341554.0
Fragilariopsis curta,75.0,-67.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-27,341554.0
Fragilariopsis curta,75.0,-67.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-27,341554.0
Fragilariopsis curta,75.0,-68.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-25,341554.0
Fragilariopsis curta,75.0,-68.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-25,341554.0
Fragilariopsis curta,75.0,-68.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-25,341554.0
Fragilariopsis curta,75.0,-68.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-25,341554.0
Fragilariopsis curta,75.0,-68.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-12,341554.0
Fragilariopsis curta,75.0,-68.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-12,341554.0
Fragilariopsis curta,75.0,-68.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-12,341554.0
Fragilariopsis curta,75.0,-68.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-12,341554.0
Fragilariopsis curta,75.0,-68.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-24,341554.0
Fragilariopsis curta,75.0,-68.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-27,341554.0
Fragilariopsis curta,75.0,-68.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-27,341554.0
Fragilariopsis curta,75.0,-68.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-27,341554.0
Fragilariopsis curta,75.0,-68.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-27,341554.0
Fragilariopsis curta,75.0,-68.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-27,341554.0
Fragilariopsis curta,75.0,-69.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-13,341554.0
Fragilariopsis curta,75.0,-69.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-13,341554.0
Fragilariopsis curta,75.0,-69.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-13,341554.0
Fragilariopsis curta,75.0,-69.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-13,341554.0
Fragilariopsis curta,75.0,-69.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-13,341554.0
Fragilariopsis curta,80.0,-62.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-10,341554.0
Fragilariopsis curta,80.0,-62.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-10,341554.0
Fragilariopsis curta,80.0,-62.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-10,341554.0
Fragilariopsis curta,80.0,-62.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-10,341554.0
Fragilariopsis curta,80.0,-63.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-10,341554.0
Fragilariopsis curta,80.0,-63.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-10,341554.0
Fragilariopsis curta,80.0,-63.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-10,341554.0
Fragilariopsis curta,80.0,-63.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-10,341554.0
Fragilariopsis curta,80.0,-63.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-10,341554.0
Fragilariopsis curta,80.0,-64.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-10,341554.0
Fragilariopsis curta,80.0,-64.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-10,341554.0
Fragilariopsis curta,80.0,-64.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-10,341554.0
Fragilariopsis curta,80.0,-64.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-10,341554.0
Fragilariopsis curta,80.0,-65.5,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-09,341554.0
Fragilariopsis curta,80.0,-65.5,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-09,341554.0
Fragilariopsis curta,80.0,-65.5,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-09,341554.0
Fragilariopsis curta,80.0,-65.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-09,341554.0
Fragilariopsis curta,80.0,-65.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-09,341554.0
Fragilariopsis curta,80.0,-65.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-09,341554.0
Fragilariopsis curta,80.0,-65.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-09,341554.0
Fragilariopsis curta,80.0,-65.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-09,341554.0
Fragilariopsis cylindrus,149.978,-46.53,2.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1984-02-14,172418.0
Fragilariopsis cylindrus,149.982,-59.13,2.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1984-02-11,172418.0
Fragilariopsis cylindrus,150.407,-54.922,2.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1984-02-12,172418.0
Fragilariopsis cylindrus,150.66,-35.825,2.5,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1984-02-16,172418.0
Fragilariopsis cylindrus,49.9976,-66.0271,51.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2006-02-05,172418.0
Fragilariopsis cylindrus,59.9398,-66.9323,20.22,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2006-02-11,172418.0
Fragilariopsis cylindrus,59.98333,-66.98333,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-28,172418.0
Fragilariopsis cylindrus,65.0,-62.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-21,172418.0
Fragilariopsis cylindrus,65.0,-63.98333,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-23,172418.0
Fragilariopsis cylindrus,65.0,-65.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-23,172418.0
Fragilariopsis cylindrus,65.0,-66.5,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-24,172418.0
Fragilariopsis cylindrus,70.0,-63.98333,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-28,172418.0
Fragilariopsis cylindrus,70.0,-63.98333,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-28,172418.0
Fragilariopsis cylindrus,70.0,-66.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-27,172418.0
Fragilariopsis cylindrus,70.0,-67.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-03,172418.0
Fragilariopsis cylindrus,70.0,-67.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-03,172418.0
Fragilariopsis cylindrus,70.0,-67.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-03,172418.0
Fragilariopsis cylindrus,74.96667,-64.01667,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1987-12-23,172418.0
Fragilariopsis cylindrus,75.0,-64.5,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,172418.0
Fragilariopsis cylindrus,75.0,-64.5,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,172418.0
Fragilariopsis cylindrus,75.0,-64.5,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,172418.0
Fragilariopsis cylindrus,75.0,-64.5,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,172418.0
Fragilariopsis cylindrus,75.0,-65.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,172418.0
Fragilariopsis cylindrus,75.0,-65.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,172418.0
Fragilariopsis cylindrus,75.0,-65.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,172418.0
Fragilariopsis cylindrus,75.0,-65.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,172418.0
Fragilariopsis cylindrus,75.0,-65.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,172418.0
Fragilariopsis cylindrus,75.0,-65.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,172418.0
Fragilariopsis cylindrus,75.0,-65.0,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-29,172418.0
Fragilariopsis cylindrus,75.0,-66.5,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,172418.0
Fragilariopsis cylindrus,75.0,-66.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,172418.0
Fragilariopsis cylindrus,75.0,-66.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-11,172418.0
Fragilariopsis cylindrus,75.0,-66.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-12,172418.0
Fragilariopsis cylindrus,75.0,-66.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1990-01-28,172418.0
Fragilariopsis cylindrus,75.0,-68.0,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-01-25,172418.0
Fragilariopsis cylindrus,75.0,-68.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-12,172418.0
Fragilariopsis cylindrus,75.0,-68.0,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-12,172418.0
Fragilariopsis cylindrus,75.0,-69.0,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1988-02-13,172418.0
Fragilariopsis cylindrus,79.9986,-65.9511,90.76,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2006-02-27,172418.0
Fragilariopsis cylindrus,79.9993,-65.0066,46.03,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2006-02-26,172418.0
Fragilariopsis cylindrus,79.9996,-63.001,44.3,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2006-02-25,172418.0
Fragilariopsis kerguelensis,-14.86667,-52.23333,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-14,341555.0
Fragilariopsis kerguelensis,-14.98333,-62.5,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-20,341555.0
Fragilariopsis kerguelensis,-15.01667,-55.83333,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-17,341555.0
Fragilariopsis kerguelensis,-15.0,-70.93333,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1989-02-23,341555.0
Fragilariopsis kerguelensis,-173.8,-66.9,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-27,341555.0
Fragilariopsis kerguelensis,-174.9,-68.7,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-30,341555.0
Fragilariopsis kerguelensis,-174.9,-68.7,15.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-30,341555.0
Fragilariopsis kerguelensis,-174.9,-68.7,152.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-30,341555.0
Fragilariopsis kerguelensis,-174.9,-68.7,275.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-30,341555.0
Fragilariopsis kerguelensis,-174.9,-68.7,30.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-30,341555.0
Fragilariopsis kerguelensis,-174.9,-68.7,60.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-30,341555.0
Fragilariopsis kerguelensis,-174.9,-68.7,95.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-30,341555.0
Fragilariopsis kerguelensis,-178.56833,-69.24183,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2008-02-28,341555.0
Fragilariopsis kerguelensis,-178.9085,-69.42833,20.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2008-02-29,341555.0
Fragilariopsis kerguelensis,-178.9085,-69.42833,5.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2008-02-29,341555.0
Fragilariopsis kerguelensis,-178.9085,-69.42833,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2008-02-29,341555.0
Fragilariopsis kerguelensis,-34.03,-74.02,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1985-02-01,341555.0
Fragilariopsis kerguelensis,-37.35,-73.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1985-02-01,341555.0
Fragilariopsis kerguelensis,-39.57,-69.97,10.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1985-02-02,341555.0
Fragilariopsis kerguelensis,-39.57,-69.97,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1985-02-02,341555.0
Fragilariopsis kerguelensis,-39.57,-69.97,75.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1985-02-02,341555.0
Fragilariopsis kerguelensis,-43.11,-68.02,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1985-02-03,341555.0
Fragilariopsis kerguelensis,-43.11,-68.02,200.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1985-02-03,341555.0
Fragilariopsis kerguelensis,-43.11,-68.02,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1985-02-03,341555.0
Fragilariopsis kerguelensis,-43.11,-68.02,50.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1985-02-03,341555.0
Fragilariopsis kerguelensis,-43.11,-68.02,75.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1985-02-03,341555.0
Fragilariopsis kerguelensis,-45.52,-67.01,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1985-02-03,341555.0
Fragilariopsis kerguelensis,-45.52,-67.01,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1985-02-03,341555.0
Fragilariopsis kerguelensis,-49.538,-62.035,5.9,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2011-01-06,341555.0
Fragilariopsis kerguelensis,-60.645,-60.232,5.9,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2011-01-03,341555.0
Fragilariopsis kerguelensis,121.8,-63.5,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-02-07,341555.0
Fragilariopsis kerguelensis,137.3,-61.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-20,341555.0
Fragilariopsis kerguelensis,140.0,-61.0,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-18,341555.0
Fragilariopsis kerguelensis,141.6,-65.7,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1947-01-22,341555.0
Fragilariopsis kerguelensis,144.7315,-55.037,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,2003-02-21,341555.0
Fragilariopsis kerguelensis,148.85,-46.75,0.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1961-01-15,341555.0
Fragilariopsis kerguelensis,148.85,-46.75,100.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1961-01-15,341555.0
Fragilariopsis kerguelensis,148.85,-46.75,150.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1961-01-15,341555.0
Fragilariopsis kerguelensis,148.85,-46.75,25.0,SPECIES,PRESENT,Ochrophyta,Bacillariophyceae,1961-01-15,341555.0
