station,sampno,btlnbr,ctd_type,date,time,latitude,longitude,pressure,depth,temperature,salinity,CTDSAL2_UP,oxygen,CTDOXY2_UP,CTDFLUOR_UP,CTDTRANS_UP,par,CTDSPAR_UP,diss_iron,diss_iron_stdev,chl_a,chlorophyll_a_fluor_stdev,phaeopigments,Salinity_Measured,Oxygen_Measured,fvfm,fvfm_stdev,tot_phosp,tot_phosp_stdev,Grazing,FLASH,nitrate,nitrite,phosphate,silicate,d18O,d2H,fsim,fmet,fCDW,diss_inorg_carbon,diss_inorg_carbon_stdev,sDIC,sDIC STDEV,sDIC_Friis,sDIC_Friis STDEV,total_alkalinity,total_alkalinity_stdev,sTA *salinity adj. total alkilinity,sTA STDEV,sTA_Friis,sTA_Friis STDEV,sDIC_Brown
059_03,1889,19,Conv,20141112,551,-67.1017,-71.637,10.413,10.309,-1.8558,33.9546,,7.02475,7.03781,0.2544,97.9832,4.35E-01,1.89E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
059_03,1890,18,Conv,20141112,550,-67.1017,-71.637,25.134,24.882,-1.8586,33.9553,,7.02379,7.04351,0.2586,98.038,1.84E-01,1.89E+01,,,0.11,0.01,0.04,,,,,,,,,30.188,0.058,2.036,65.67,,,,,,,,,,,,,,,,,,
059_03,1891,17,Conv,20141112,550,-67.1017,-71.637,25.134,24.882,-1.8588,33.9552,,7.02092,7.03806,0.2466,98.0218,1.84E-01,1.89E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
059_03,1892,16,Conv,20141112,550,-67.1017,-71.637,25.136,24.884,-1.8588,33.9551,,7.01593,7.04212,0.2446,98.0307,1.84E-01,1.89E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
059_03,1893,15,Conv,20141112,548,-67.1017,-71.637,50.28,49.774,-1.8441,33.9891,,6.90496,6.92392,0.1646,98.1461,4.71E-02,1.89E+01,,,0.08,0.01,0.03,,,,,,,,,30.686,0.051,2.067,66.24,,,,,,,,,,,,,,,,,,
059_03,1894,14,Conv,20141112,548,-67.1017,-71.637,50.28,49.774,-1.8442,33.9893,,6.90091,6.92743,0.1542,98.1309,4.70E-02,1.89E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
059_03,1895,13,Conv,20141112,548,-67.1017,-71.637,50.281,49.775,-1.8443,33.9888,,6.90305,6.91854,0.1562,98.1518,4.68E-02,1.89E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
059_03,1896,12,Conv,20141112,546,-67.1017,-71.637,75.473,74.709,-1.8103,34.0136,,6.9169,6.93213,0.1365,98.1915,1.49E-02,1.89E+01,,,,,,,,,,,,,,30.742,0.052,2.08,65.97,,,,,,,,,,,,,,,,,,
059_03,1897,11,Conv,20141112,546,-67.1017,-71.637,75.476,74.712,-1.8208,34.016,,6.91004,6.94944,0.1617,98.2081,1.49E-02,1.89E+01,,,0.07,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
059_03,1898,10,Conv,20141112,546,-67.1017,-71.637,75.478,74.713,-1.817,34.0118,,6.90865,6.93909,0.1452,98.1915,1.49E-02,1.89E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
059_03,1899,9,Conv,20141112,544,-67.1017,-71.637,101.015,99.986,0.1525,34.356,,4.72548,4.74282,0.0176,98.2739,6.22E-03,1.89E+01,,,0.02,0,0.01,,,,,,,,,34.013,0.011,2.365,93.7,,,,,,,,,,,,,,,,,,
059_03,1900,8,Conv,20141112,544,-67.1017,-71.637,101.009,99.98,0.1495,34.3559,,4.72654,4.73763,0.0202,98.2771,6.30E-03,1.89E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
059_03,1901,7,Conv,20141112,544,-67.1017,-71.637,101.004,99.975,0.1528,34.3558,,4.72739,4.73518,0.0176,98.2719,6.26E-03,1.89E+01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
059_03,1902,6,Conv,20141112,542,-67.1017,-71.637,151.269,149.71,0.9473,34.5422,,4.15282,4.16897,-0.0015,98.3204,3.10E-03,1.89E+01,,,,,,,,,,,,,,34.487,0.007,2.38,100.53,,,,,,,,,,,,,,,,,,
059_03,1903,5,Conv,20141112,540,-67.1017,-71.637,201.919,199.813,1.2551,34.6231,,4.0158,4.02543,-0.0025,98.3877,2.60E-03,1.89E+01,,,,,,,,,,,,,,34.555,0.011,2.39,102.32,,,,,,,,,,,,,,,,,,
059_03,1904,4,Conv,20141112,536,-67.1017,-71.637,303.495,300.256,1.3429,34.6766,,3.98724,4.006,-0.0061,98.2186,2.40E-03,1.89E+01,,,,,,,,,,,,,,33.801,0,2.305,108.3,,,,,,,,,,,,,,,,,,
059_03,1905,3,Conv,20141112,533,-67.1017,-71.637,379.277,375.161,1.3698,34.6892,,3.99284,4.00575,-0.0045,98.1471,2.12E-03,1.89E+01,,,,,,,,,,,,,,33.731,0.008,2.201,108.59,,,,,,,,,,,,,,,,,,
059_03,1906,2,Conv,20141112,531,-67.1017,-71.637,411.25,406.755,1.3687,34.6959,,3.87531,3.89059,0.003,97.3204,1.00E-12,1.89E+01,,,,,,,,,,,,,,33.819,0.004,2.359,118.53,,,,,,,,,,,,,,,,,,
059_03,1907,1,Conv,20141112,530,-67.1017,-71.637,421.358,416.743,1.3693,34.6959,,3.87918,3.89834,0.0053,97.3339,1.00E-12,1.89E+01,,,0.44,0.02,0.11,,,0.610666667,0.06885734,0.066666667,0.005773503,,,33.865,0.012,2.354,117.29,,,,,,,,,,,,,,,,,,
060_01,1908,21,Conv,20141112,1409,-66.6035,-71.6908,1.638,1.622,-1.824,33.8828,,7.52839,7.55399,0.5654,96.6701,1.85E+02,2.07E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060_01,1909,20,Conv,20141112,1409,-66.6035,-71.6908,1.687,1.671,-1.824,33.883,,7.52903,7.55577,0.5268,96.6638,1.84E+02,2.07E+03,,,,,,,,,,,,,,29.171,0.138,1.971,54.16,,,,,,,,,,,,,,,,,,
060_01,,19,Conv,20141112,1407,-66.6035,-71.6908,9.609,9.513,-1.8197,33.8826,,7.52632,7.54065,0.6914,96.6534,9.19E+01,2.06E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060_01,,18,Conv,20141112,1407,-66.6035,-71.6908,9.606,9.51,-1.8207,33.8825,,7.52489,7.54209,0.6723,96.5542,9.21E+01,2.06E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060_01,1910,17,Conv,20141112,1407,-66.6035,-71.6908,9.621,9.525,-1.8213,33.8828,,7.52859,7.554,0.6907,96.668,9.28E+01,2.06E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060_01,1911,16,Conv,20141112,1407,-66.6035,-71.6908,9.648,9.552,-1.8224,33.883,,7.53125,7.54546,0.7228,96.7087,9.19E+01,2.06E+03,,,0.44,0.01,0.11,,,0.649,0.043863424,0.063333333,0.005773503,,,29.246,0.138,1.972,53.59,,,,,,,,,,,,,,,,,,
060_01,1912,15,Conv,20141112,1405,-66.6035,-71.6908,25.126,24.876,-1.8204,33.8849,,7.52061,7.5351,0.7552,96.727,3.39E+01,2.06E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060_01,1913,14,Conv,20141112,1405,-66.6035,-71.6908,25.138,24.887,-1.8208,33.8847,,7.51975,7.54933,0.726,96.7692,3.39E+01,2.06E+03,,,0.41,0.02,0.1,,,0.645,0.038183766,0.07,0,,,29.195,0.139,1.981,53.39,,,,,,,,,,,,,,,,,,
060_01,1914,13,Conv,20141112,1403,-66.6035,-71.6908,50.116,49.613,-1.8176,33.8945,,7.47715,7.50322,0.6758,96.8715,7.85E+00,2.05E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060_01,1915,12,Conv,20141112,1403,-66.6035,-71.6908,50.158,49.655,-1.8177,33.8946,,7.47082,7.50995,0.6748,96.7911,7.80E+00,2.05E+03,,,0.37,0.01,0.1,,,0.632,0.048041649,0.066666667,0.005773503,,,29.302,0.128,1.993,56.38,,,,,,,,,,,,,,,,,,
060_01,1916,11,Conv,20141112,1401,-66.6035,-71.6908,75.518,74.755,-1.8332,33.9458,,7.24756,7.27683,0.6596,97.3804,1.97E+00,2.05E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060_01,1917,10,Conv,20141112,1401,-66.6035,-71.6908,75.49,74.728,-1.8335,33.9449,,7.24241,7.27995,0.6742,97.4373,1.98E+00,2.05E+03,,,0.28,0.01,0.06,,,,,,,,,29.884,0.077,2.048,59.73,,,,,,,,,,,,,,,,,,
060_01,1918,9,Conv,20141112,1359,-66.6035,-71.6908,101.273,100.244,-1.6156,34.0245,,6.81138,6.8458,0.1193,98.2546,5.89E-01,2.04E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060_01,1919,8,Conv,20141112,1359,-66.6035,-71.6908,101.248,100.22,-1.6106,34.0251,,6.8076,6.84458,0.1336,98.2525,5.86E-01,2.04E+03,,,0.06,0,0.01,,,,,,,,,30.811,0.014,2.058,68.96,,,,,,,,,,,,,,,,,,
060_01,1920,7,Conv,20141112,1357,-66.6035,-71.6908,151.55,149.993,-0.0731,34.322,,5.09194,5.11934,0.0076,98.3313,8.06E-02,2.03E+03,,,0.02,0,0.01,,,,,,,,,33.515,0.008,2.296,87.91,,,,,,,,,,,,,,,,,,
060_01,1921,6,Conv,20141112,1355,-66.6035,-71.6908,202.42,200.315,0.7281,34.4872,,4.31291,4.33204,-0.0015,98.3073,1.44E-02,2.03E+03,,,,,,,,,,,,,,34.224,0.006,2.372,98.09,,,,,,,,,,,,,,,,,,
060_01,1922,5,Conv,20141112,1352,-66.6035,-71.6908,303.797,300.564,1.5193,34.6521,,4.04056,4.06113,-0.0028,98.3606,3.28E-03,2.02E+03,,,,,,,,,,,,,,33.833,0.008,2.312,95.2,,,,,,,,,,,,,,,,,,
060_01,1923,4,Conv,20141112,1348,-66.6035,-71.6908,405.434,401.022,1.6429,34.7127,,4.13881,4.17147,-0.0083,98.3569,2.90E-03,2.01E+03,,,,,,,,,,,,,,32.894,0.01,2.249,,,,,,,,,,,,,,,,,,,
060_01,1924,3,Conv,20141112,1345,-66.6035,-71.6908,506.26,500.629,1.2572,34.7126,,4.22893,4.25995,0.003,98.0344,3.00E-03,2.01E+03,,,,,,,,,,,,,,33.099,0.012,2.264,111.56,,,,,,,,,,,,,,,,,,
060_01,1925,2,Conv,20141112,1342,-66.6035,-71.6908,607.631,600.727,1.2473,34.7198,,4.35192,4.39145,0.0176,98.3434,2.61E-03,2.00E+03,,,,,,,,,,,,,,32.736,0.009,2.25,108.02,,,,,,,,,,,,,,,,,,
060_01,1926,1,Conv,20141112,1338,-66.6035,-71.6908,705.11,696.935,1.2319,34.717,,4.3241,4.36684,0.0079,98.2222,4.44E-04,2.00E+03,,,,,,,,,,,,,,32.769,0.007,2.27,109.83,,,,,,,,,,,,,,,,,,
061_01,1927,21,Conv,20141112,1656,-66.516,-71.5918,1.881,1.862,-1.8129,33.8713,,7.6427,7.66374,0.6632,96.1633,1.88E+02,2.07E+03,,,,,,,,,,,,,18_4100,,,,,,,,,,,,,,,,,,,,,,
061_01,1928,20,Conv,20141112,1656,-66.516,-71.5918,1.853,1.834,-1.8139,33.8709,,7.64061,7.66108,1.1605,96.1983,1.86E+02,2.07E+03,,,0.6,0.01,0.15,,,0.559666667,0.022898326,0.063333333,0.005773503,,,29.167,0.139,1.962,54.27,,,,,,,,,,,,,,,,,,
061_01,1929,19,Conv,20141112,1655,-66.516,-71.5918,9.8,9.702,-1.8181,33.8704,,7.63527,7.6579,0.9476,96.2212,9.28E+01,2.07E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
061_01,1930,18,Conv,20141112,1655,-66.516,-71.5918,9.805,9.708,-1.8181,33.8711,,7.63523,7.66891,1.4669,96.2061,9.27E+01,2.07E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
061_01,1931,17,Conv,20141112,1655,-66.516,-71.5918,9.865,9.767,-1.819,33.87,,7.64208,7.66383,0.8352,96.0986,9.18E+01,2.07E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
061_01,1932,16,Conv,20141112,1655,-66.516,-71.5918,9.782,9.685,-1.8188,33.8705,,7.63743,7.66194,0.9447,96.0944,9.30E+01,2.07E+03,,,0.62,0.02,0.15,,,0.595,0.02805352,0.063333333,0.005773503,,,28.972,0.139,1.958,53.74,,,,,,,,,,,,,,,,,,
061_01,1933,15,Conv,20141112,1654,-66.516,-71.5918,25.44,25.186,-1.809,33.88,,7.61195,7.63098,0.9596,96.3595,3.26E+01,2.07E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
061_01,1934,14,Conv,20141112,1654,-66.516,-71.5918,25.474,25.22,-1.8088,33.8801,,7.61178,7.64093,0.9541,96.3632,3.25E+01,2.07E+03,,,0.49,0.02,0.14,,,0.602666667,0.018175075,0.06,0,,,29.078,0.135,1.965,54.25,,,,,,,,,,,,,,,,,,
061_01,1935,13,Conv,20141112,1653,-66.516,-71.5918,50.666,50.158,-1.7905,33.8953,,7.57832,7.62227,0.8851,96.5725,7.89E+00,2.07E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
061_01,1936,12,Conv,20141112,1653,-66.516,-71.5918,50.673,50.164,-1.7905,33.8951,,7.57865,7.59994,0.9392,96.6048,7.91E+00,2.07E+03,,,0.51,0.02,0.15,,,0.614666667,0.010969655,0.06,0,,,29.181,0.134,1.998,54.18,,,,,,,,,,,,,,,,,,
061_01,1937,11,Conv,20141112,1652,-66.516,-71.5918,75.878,75.113,-1.7748,33.9968,,7.10147,7.12882,0.3535,98.1064,2.25E+00,2.07E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
061_01,1938,10,Conv,20141112,1652,-66.516,-71.5918,75.801,75.036,-1.7768,33.9964,,7.09481,7.13231,0.3655,98.0787,2.26E+00,2.07E+03,,,0.16,0.01,0.07,,,,,,,,,30.544,0.06,2.09,59.67,,,,,,,,,,,,,,,,,,
061_01,1939,9,Conv,20141112,1651,-66.516,-71.5918,100.52,99.5,-1.4421,34.0736,,6.67988,6.71767,0.1669,98.4435,9.07E-01,2.07E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
061_01,1940,8,Conv,20141112,1651,-66.516,-71.5918,100.617,99.596,-1.4409,34.074,,6.68231,6.71179,0.1669,98.4258,9.07E-01,2.07E+03,,,0.08,0,0.04,,,,,,,,,31.329,0.022,2.122,64.82,,,,,,,,,,,,,,,,,,
061_01,1941,7,Conv,20141112,1649,-66.516,-71.5918,151.554,149.998,0.4004,34.3883,,4.9252,4.94064,0.0202,98.6043,1.60E-01,2.07E+03,,,0.03,0.01,0.01,,,,,,,,,33.737,0.011,2.172,81.07,,,,,,,,,,,,,,,,,,
061_01,1942,6,Conv,20141112,1647,-66.516,-71.5918,201.68,199.585,1.3508,34.5624,,4.16566,4.19308,-0.0035,98.6283,3.42E-02,2.07E+03,,,,,,,,,,,,,,34.484,0.007,2.362,87.64,,,,,,,,,,,,,,,,,,
061_01,1943,5,Conv,20141112,1645,-66.516,-71.5918,303.236,300.012,1.7042,34.6731,,4.03027,4.0594,-0.0038,98.6622,4.20E-03,2.07E+03,,,,,,,,,,,,,,33.7,0.004,2.309,91.08,,,,,,,,,,,,,,,,,,
061_01,1944,4,Conv,20141112,1642,-66.516,-71.5918,404.59,400.19,1.7556,34.7107,,4.1105,4.1388,-0.0032,98.6826,2.75E-03,2.07E+03,,,,,,,,,,,,,,32.978,0.002,2.254,92.87,,,,,,,,,,,,,,,,,,
061_01,1945,3,Conv,20141112,1640,-66.516,-71.5918,506.199,500.572,1.5623,34.705,,4.06621,4.10162,-0.0019,98.4566,2.68E-03,2.07E+03,,,,,,,,,,,,,,33.086,0.004,2.273,101.56,,,,,,,,,,,,,,,,,,
061_01,1946,2,Conv,20141112,1637,-66.516,-71.5918,607.355,600.457,1.5227,34.7069,,4.0842,4.11849,-0.0032,98.467,2.60E-03,2.07E+03,,,,,,,,,,,,,,33.128,0.003,2.295,103.87,,,,,,,,,,,,,,,,,,
061_01,1947,1,Conv,20141112,1634,-66.516,-71.5918,747.376,738.64,1.2775,34.7149,,4.23057,4.27415,-0.0038,98.3146,1.00E-12,2.07E+03,,,,,,,,,,,,,,34.292,0.007,2.278,111.12,,,,,,,,,,,,,,,,,,
062_01,1948,19,Conv,20141112,1909,-66.4367,-71.4352,2.256,2.234,-1.7983,33.861,,7.66699,7.70552,0.8761,95.4686,1.60E+02,1.98E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
062_01,1949,18,Conv,20141112,1909,-66.4367,-71.4352,2.308,2.285,-1.7983,33.8609,,7.6709,7.70431,0.9104,95.7066,1.61E+02,1.98E+03,,,0.68,0.02,0.17,,,0.615666667,0.022546249,0.063333333,0.005773503,,,28.833,0.145,1.941,52.88,,,,,,,,,,,,,,,,,,
062_01,1950,17,Conv,20141112,1908,-66.4367,-71.4352,10.245,10.143,-1.8044,33.8612,,7.66344,7.69314,1.0765,95.8507,8.01E+01,1.99E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
062_01,1951,16,Conv,20141112,1908,-66.4367,-71.4352,10.416,10.313,-1.8039,33.8623,,7.66194,7.69746,1.1614,95.715,7.87E+01,1.98E+03,,,0.65,0.1,0.15,,,0.615666667,0.056083271,0.06,0,,,28.86,0.147,1.92,52.31,,,,,,,,,,,,,,,,,,
062_01,1952,15,Conv,20141112,1907,-66.4367,-71.4352,25.337,25.085,-1.8008,33.8673,,7.64616,7.68566,1.131,95.905,2.88E+01,1.99E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
062_01,1953,14,Conv,20141112,1907,-66.4367,-71.4352,25.336,25.083,-1.8009,33.8674,,7.64678,7.68929,1.28,96.0219,2.89E+01,1.99E+03,,,0.62,0.02,0.17,,,0.632333333,0.02307235,0.06,0,,,28.922,0.149,1.941,52.87,,,,,,,,,,,,,,,,,,
062_01,1954,13,Conv,20141112,1906,-66.4367,-71.4352,50.836,50.326,-1.7821,33.8818,,7.6052,7.64532,1.0124,96.2974,6.81E+00,1.99E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
062_01,1955,12,Conv,20141112,1906,-66.4367,-71.4352,50.799,50.29,-1.782,33.8818,,7.60332,7.64744,0.9538,96.2964,6.88E+00,1.99E+03,,,0.51,0.02,0.16,,,0.561,0.019,0.05,0.01,,,29.198,0.142,1.985,53.4,,,,,,,,,,,,,,,,,,
062_01,1956,11,Conv,20141112,1905,-66.4367,-71.4352,75.583,74.821,-1.7972,33.9495,,7.33925,7.38628,0.5291,97.5072,1.93E+00,1.99E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
062_01,1957,10,Conv,20141112,1905,-66.4367,-71.4352,75.717,74.954,-1.7967,33.9487,,7.34318,7.38247,0.5385,97.5104,1.94E+00,1.99E+03,,,0.3,0.02,0.1,,,0.5095,0.038890873,0.105,0.049497475,,,30.008,0.117,2.042,56.61,,,,,,,,,,,,,,,,,,
062_01,1958,9,Conv,20141112,1904,-66.4367,-71.4352,101.482,100.453,-1.3792,34.053,,6.77814,6.82121,0.2323,98.2839,6.84E-01,1.99E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
062_01,1959,8,Conv,20141112,1903,-66.4367,-71.4352,100.858,99.835,-1.3773,34.0543,,6.77258,6.80461,0.2255,98.3162,6.87E-01,1.99E+03,,,0.15,0.06,0.05,,,,,,,,,30.93,0.081,2.084,60.54,,,,,,,,,,,,,,,,,,
062_01,1960,7,Conv,20141112,1902,-66.4367,-71.4352,151.922,150.362,0.4856,34.3933,,4.82526,4.85714,0.0231,98.597,1.17E-01,1.99E+03,,,0.02,0.01,0.02,,,,,,,,,34.065,0.002,2.317,81.64,,,,,,,,,,,,,,,,,,
062_01,1961,6,Conv,20141112,1859,-66.4367,-71.4352,202.008,199.91,1.4773,34.5739,,4.12868,4.14618,-0.0009,98.6283,2.61E-02,2.00E+03,,,,,,,,,,,,,,34.589,0.005,2.356,85.49,,,,,,,,,,,,,,,,,,
062_01,1962,5,Conv,20141112,1856,-66.4367,-71.4352,303.716,300.488,1.6311,34.6615,,4.02902,4.05881,-0.0019,98.6137,4.23E-03,2.00E+03,,,,,,,,,,,,,,33.845,0.005,2.309,91.64,,,,,,,,,,,,,,,,,,
062_01,1963,4,Conv,20141112,1853,-66.4367,-71.4352,405.374,400.967,1.4827,34.6821,,3.99028,4.01843,-0.0028,98.5745,3.15E-03,2.00E+03,,,,,,,,,,,,,,33.749,0.005,2.318,103.11,,,,,,,,,,,,,,,,,,
062_01,1964,3,Conv,20141112,1851,-66.4367,-71.4352,505.904,500.283,1.4643,34.7165,,4.22737,4.25897,0.0066,98.5693,3.15E-03,2.00E+03,,,,,,,,,,,,,,32.733,0.006,2.263,101.65,,,,,,,,,,,,,,,,,,
062_01,1965,2,Conv,20141112,1847,-66.4367,-71.4352,606.542,599.658,1.3472,34.7235,,4.33969,4.38058,-0.0012,98.6267,1.00E-12,2.01E+03,,,,,,,,,,,,,,32.555,0.005,2.237,104.41,,,,,,,,,,,,,,,,,,
062_01,1966,1,Conv,20141112,1846,-66.4367,-71.4352,666.136,658.482,1.3139,34.7227,,4.34805,4.39232,-0.0083,98.6273,2.54E-04,2.01E+03,,,,,,,,,,,,,,32.536,0.004,2.21,105.69,,,,,,,,,,,,,,,,,,
063_01,1967,24,Conv,20141112,2304,-66.3507,-71.1862,2.202,2.181,-1.8125,33.8449,,7.70685,7.73911,1.0992,95.3601,4.45E+02,1.43E+03,,,0.88,0.02,0.15,,,,,,,,,28.623,0.144,1.906,52.11,,,,,,,,,,,,,,,,,,
063_01,1968,23,Conv,20141112,2304,-66.3507,-71.1862,10.121,10.021,-1.8151,33.8452,,7.70338,7.73913,1.8054,95.4003,1.35E+02,1.44E+03,,,0.8,0.04,0.15,,,,,,,,,,,,51.66,,,,,,,,,,,,,,,,,,
063_01,1969,22,Conv,20141112,2304,-66.3507,-71.1862,10.128,10.028,-1.8002,33.8437,,7.70562,7.73874,1.6843,95.406,1.49E+02,1.44E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
063_01,1970,21,Conv,20141112,2304,-66.3507,-71.1862,10.091,9.991,-1.7979,33.8439,,7.71054,7.74755,2.0791,95.334,1.42E+02,1.45E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
063_01,1971,20,Conv,20141112,2304,-66.3507,-71.1862,10.125,10.025,-1.7932,33.8421,,7.71021,7.73954,1.5304,95.4994,1.45E+02,1.44E+03,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,
063_01,1972,19,Conv,20141112,2304,-66.3507,-71.1862,10.154,10.053,-1.8059,33.8441,,7.70892,7.74421,2.7681,95.4253,1.49E+02,1.44E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
063_01,1973,18,Conv,20141112,2304,-66.3507,-71.1862,10.103,10.002,-1.8083,33.8443,,7.7031,7.74545,1.5268,95.3574,1.50E+02,1.46E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
063_01,1974,17,Conv,20141112,2303,-66.3507,-71.1862,10.114,10.014,-1.8106,33.8444,,7.70409,7.74106,1.566,95.1106,1.44E+02,1.44E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
063_01,1975,16,Conv,20141112,2303,-66.3507,-71.1862,10.144,10.043,-1.822,33.8462,,7.69868,7.744,1.4151,95.3355,1.56E+02,1.44E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
063_01,1976,15,Conv,20141112,2302,-66.3507,-71.1862,25.183,24.933,-1.8055,33.862,,7.64803,7.68339,1.0474,95.6659,3.60E+01,1.45E+03,,,0.71,0.01,0.16,,,,,,,,,28.751,0.151,1.947,52.33,,,,,,,,,,,,,,,,,,
063_01,1977,14,Conv,20141112,2301,-66.3507,-71.1862,50.596,50.089,-1.7915,33.8716,,7.6116,7.65846,1.5812,95.6696,3.69E+00,1.46E+03,,,0.59,0.03,0.12,,,,,,,,,29.147,0.144,1.942,52.91,,,,,,,,,,,,,,,,,,
063_01,1978,13,Conv,20141112,2301,-66.3507,-71.1862,50.535,50.028,-1.7915,33.8717,,7.61499,7.6557,1.4892,95.9331,3.69E+00,1.46E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
063_01,1979,12,Conv,20141112,2301,-66.3507,-71.1862,50.535,50.029,-1.7914,33.8717,,7.61398,7.65509,1.4177,95.8846,3.71E+00,1.48E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
063_01,1980,11,Conv,20141112,2301,-66.3507,-71.1862,50.656,50.148,-1.7914,33.8717,,7.61339,7.65644,1.3474,95.9003,3.70E+00,1.46E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
063_01,1981,10,Conv,20141112,2301,-66.3507,-71.1862,50.632,50.125,-1.7915,33.8717,,7.6133,7.6557,1.2651,95.9211,3.73E+00,1.47E+03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
063_01,1982,9,Conv,20141112,2300,-66.3507,-71.1862,75.663,74.901,-1.8169,33.9584,,7.30755,7.35181,0.5025,97.5897,7.55E-01,1.48E+03,,,0.28,0.02,0.08,,,,,,,,,29.921,0.111,2.062,56.43,,,,,,,,,,,,,,,,,,
063_01,1983,8,Conv,20141112,2259,-66.3507,-71.1862,101.489,100.46,-1.4909,34.0486,,6.82561,6.87227,0.1581,98.4378,2.12E-01,1.48E+03,,,0.1,0.01,0.04,,,,,,,,,31.09,0.043,2.111,61.54,,,,,,,,,,,,,,,,,,
063_01,1984,7,Conv,20141112,2256,-66.3507,-71.1862,151.605,150.049,0.967,34.4177,,4.65186,4.68902,0.0076,98.6006,3.01E-02,1.49E+03,,,,,,,,,,,,,,34.437,0.01,2.339,75.74,,,,,,,,,,,,,,,,,,
063_01,1985,6,Conv,20141112,2255,-66.3507,-71.1862,202.786,200.681,1.4009,34.5637,,4.14588,4.17071,-0.0122,98.6205,7.16E-03,1.50E+03,,,,,,,,,,,,,,34.387,0.006,2.416,86.8,,,,,,,,,,,,,,,,,,
063_01,1986,5,Conv,20141112,2252,-66.3507,-71.1862,303.985,300.756,1.7893,34.6726,,4.00807,4.03581,-0.0048,98.6638,3.14E-03,1.52E+03,,,,,,,,,,,,,,33.656,0.002,2.276,89.41,,,,,,,,,,,,,,,,,,
063_01,1987,4,Conv,20141112,2249,-66.3507,-71.1862,404.341,399.949,1.7562,34.7052,,4.09248,4.1314,-0.0045,98.68,3.07E-03,1.54E+03,,,,,,,,,,,,,,33.022,0.002,2.228,92.43,,,,,,,,,,,,,,,,,,
063_01,1988,3,Conv,20141112,2246,-66.3507,-71.1862,505.818,500.201,1.4839,34.6916,,4.00937,4.05071,0.0037,98.3825,3.00E-03,1.54E+03,,,,,,,,,,,,,,33.542,0.003,2.328,103.98,,,,,,,,,,,,,,,,,,
063_01,1989,2,Conv,20141112,2242,-66.3507,-71.1862,647.221,639.817,1.2508,34.7213,,4.36601,4.42196,-0.0025,98.6977,1.00E-12,1.54E+03,,,,,,,,,,,,,,32.615,0.001,2.231,106.92,,,,,,,,,,,,,,,,,,
