cruise_id,sta_HPLC,date_local,depth,lat,lon,cast,yrday,time_local,bottle,sample_id,depth_bottom,mg_dvp_a5,chl_c2,chl_c1,peridinin,fucox_but,fucox,neox,prasinox,violax,fucox_hex,diadinox,cis_hex,allox,diatox,zeax,lutein,crocox,chl_a2,chl_a,carotene_a,carotene_b,chl_c3,chl_b,p_phorbide,p_phytin,monad,chlide,antherax
NBP0601,S36,20060111,31,-77.500,178.382,nd,11,nd,nd,S36-07,673,17.84,646.57,0.00,147.96,23.54,682.99,0.00,0.00,0.00,577.13,160.21,38.09,0.00,0.00,22.85,36.97,0.00,0.00,1553.90,0.00,29.04,448.52,0.00,295.20,98.81,0.00,63.35,nd
NBP0601,S36,20060111,20,-77.500,178.382,nd,11,nd,nd,S36-08,673,18.97,641.06,0.00,136.93,22.38,704.95,0.00,0.00,0.00,563.59,221.19,43.68,0.00,0.00,25.52,36.27,0.00,0.00,1487.29,0.00,35.61,424.28,0.00,93.97,91.69,0.00,58.18,nd
NBP0601,S36,20060111,13,-77.500,178.382,nd,11,nd,nd,S36-09,673,17.62,431.16,0.00,116.47,15.63,524.92,0.00,0.00,0.00,306.10,262.11,31.96,0.00,0.00,21.37,17.89,0.00,0.00,872.24,0.00,34.43,272.10,0.00,90.73,74.79,0.00,47.67,nd
NBP0601,S36,20060111,5,-77.500,178.382,nd,11,nd,nd,S36-11,673,13.76,411.04,0.00,128.06,14.20,510.79,0.00,0.00,0.00,159.22,317.48,27.12,0.00,0.00,25.77,12.30,0.00,0.00,733.05,0.00,42.46,203.91,16.43,79.83,63.50,0.00,34.41,nd
NBP0601,S36,20060111,0,-77.500,178.382,nd,11,nd,nd,S36-12,673,21.20,331.40,0.00,65.48,17.01,535.28,0.00,0.00,0.00,169.61,301.02,37.25,0.00,14.53,38.68,20.93,0.00,0.00,880.80,0.00,37.76,189.62,18.39,70.73,71.09,0.00,36.69,nd
NBP0601,S37,20060111,400,-77.500,177.941,nd,11,nd,nd,S37-03,649,0.00,17.66,0.00,0.00,2.68,2.22,0.00,0.00,0.00,21.43,1.12,0.00,0.00,0.00,0.00,5.32,0.00,0.00,42.57,0.00,0.00,32.99,0.00,6.06,5.75,0.00,2.40,nd
NBP0601,S37,20060111,300,-77.500,177.941,nd,11,nd,nd,S37-04,649,0.00,51.35,0.00,0.00,6.57,6.27,0.00,0.00,0.00,118.53,9.75,0.00,0.00,0.00,5.70,7.67,0.00,0.00,162.98,0.00,0.00,80.60,0.00,19.79,16.85,0.00,0.55,nd
NBP0601,S37,20060111,200,-77.500,177.941,nd,11,nd,nd,S37-05,649,7.75,180.79,0.00,0.00,10.16,15.30,0.00,0.00,0.00,459.36,31.92,4.25,0.00,21.18,24.77,21.40,0.00,0.00,543.06,0.00,7.40,344.24,0.00,29.50,30.47,0.00,14.27,nd
NBP0601,S37,20060111,160,-77.500,177.941,nd,11,nd,nd,S37-06,649,0.00,292.72,0.00,0.00,11.49,24.89,0.00,0.00,0.00,742.42,61.58,4.84,0.00,0.00,7.53,31.85,0.00,0.00,792.68,0.00,12.44,449.35,0.00,34.41,56.03,0.00,22.22,nd
NBP0601,S37,20060111,125,-77.500,177.941,nd,11,nd,nd,S37-07,649,0.00,243.66,0.00,0.00,14.09,30.42,0.00,0.00,0.00,580.50,41.29,5.29,0.00,0.00,44.88,28.49,0.00,0.00,775.02,0.00,10.97,364.63,0.00,43.19,66.38,0.00,32.21,nd
NBP0601,S37,20060111,150,-77.500,177.941,nd,11,nd,nd,S37-08,649,0.00,309.32,0.00,0.00,14.05,34.85,0.00,0.00,0.00,691.97,66.15,8.16,0.00,35.58,12.40,33.82,0.00,0.00,713.17,0.00,17.60,522.67,0.00,60.73,82.00,0.00,70.47,nd
NBP0601,S37,20060111,100,-77.500,177.941,nd,11,nd,nd,S37-09,649,7.70,324.97,0.00,0.00,16.83,49.83,0.00,0.00,0.00,914.00,75.98,0.00,0.00,27.88,33.24,47.37,0.00,0.00,1026.52,0.00,15.73,509.09,0.00,62.11,119.93,0.00,61.27,nd
NBP0601,S37,20060111,90,-77.500,177.941,nd,11,nd,nd,S37-10,649,0.00,391.57,0.00,0.00,20.40,56.31,0.00,0.00,0.00,1007.83,71.44,6.50,0.00,34.14,42.54,53.37,0.00,0.00,1150.05,0.00,16.61,569.42,0.00,57.72,138.64,0.00,80.79,nd
NBP0601,S37,20060111,75,-77.500,177.941,nd,11,nd,nd,S37-11,649,0.00,374.05,0.00,0.00,26.88,59.61,0.00,0.00,0.00,911.74,62.66,10.44,0.00,44.13,0.00,48.12,0.00,0.00,1105.43,0.00,22.33,550.07,0.00,60.77,152.31,0.00,60.69,nd
NBP0601,S37,20060111,63,-77.500,177.941,nd,11,nd,nd,S37-12,649,15.88,349.67,0.00,0.00,30.97,246.41,0.00,0.00,0.00,328.58,51.69,19.54,0.00,14.56,19.13,0.00,0.00,0.00,680.58,0.00,21.74,312.18,0.00,67.97,87.94,0.00,39.68,nd
NBP0601,S37,20060111,42,-77.500,177.941,nd,11,nd,nd,S37-13,649,0.00,287.85,0.00,0.00,24.65,64.02,0.00,0.00,0.00,563.41,36.03,8.61,0.00,26.91,0.00,33.78,0.00,0.00,777.83,0.00,16.48,382.02,0.00,35.95,120.34,0.00,44.99,nd
NBP0601,S37,20060111,27,-77.500,177.941,nd,11,nd,nd,S37-14,649,0.00,339.96,0.00,137.77,37.38,222.12,0.00,0.00,0.00,355.63,87.63,19.49,0.00,18.59,23.00,22.49,0.00,0.00,630.63,0.00,26.62,291.92,0.00,167.49,61.87,0.00,36.45,nd
NBP0601,S37,20060111,17,-77.500,177.941,nd,11,nd,nd,S37-15,649,0.00,233.33,0.00,95.50,17.97,136.43,0.00,0.00,0.00,224.96,105.27,5.76,11.45,22.68,13.70,11.84,0.00,0.00,519.56,0.00,21.76,178.31,0.00,86.01,37.28,1.63,0.00,nd
NBP0601,S37,20060111,13,-77.500,177.941,nd,11,nd,nd,S37-16,649,0.00,219.96,0.00,111.03,19.46,127.13,0.00,0.00,0.00,215.87,103.35,3.32,10.68,25.53,15.24,11.13,0.00,0.00,462.75,0.00,21.67,175.61,0.00,89.61,36.90,1.54,0.00,nd
NBP0601,S37,20060111,6,-77.500,177.941,nd,11,nd,nd,S37-17,649,0.00,167.93,0.00,91.38,17.23,136.43,0.00,4.76,0.00,197.00,106.60,3.22,8.86,23.50,25.39,11.11,0.00,0.00,467.32,0.00,20.94,138.23,0.00,89.76,33.49,1.48,0.00,nd
NBP0601,S37,20060111,0,-77.500,177.941,nd,11,nd,nd,S37-18,649,0.00,186.94,0.00,95.92,19.49,156.11,0.00,4.19,0.00,218.95,115.94,0.72,8.42,23.71,18.10,11.69,0.00,0.00,503.96,0.00,19.05,151.46,0.00,77.63,32.25,1.35,0.00,nd
NBP0601,S38,20060112,150,-77.500,-179.745,nd,12,nd,nd,S38-01,556,0.00,142.03,0.00,58.56,7.36,37.76,21.66,5.62,0.00,373.90,36.14,0.00,0.00,7.43,4.55,16.80,0.00,0.00,587.12,0.00,8.85,206.03,0.00,50.12,34.83,6.25,0.00,nd
NBP0601,S38,20060112,100,-77.500,-179.745,nd,12,nd,nd,S38-02,556,0.00,186.03,0.00,89.84,9.11,45.55,0.00,6.12,0.00,586.42,48.18,0.89,23.07,9.24,6.04,22.30,0.00,0.00,850.54,18.10,13.02,287.59,0.00,66.64,57.73,8.82,0.00,nd
NBP0601,S38,20060112,90,-77.500,-179.745,nd,12,nd,nd,S38-03,556,0.00,258.03,0.00,98.32,9.37,72.18,17.15,5.66,0.00,805.18,64.04,0.00,0.00,9.41,6.43,29.17,0.00,0.00,1174.65,17.28,14.92,362.23,0.00,72.35,79.73,10.38,0.00,nd
NBP0601,S38,20060112,75,-77.500,-179.745,nd,12,nd,nd,S38-04,556,0.00,224.66,0.00,106.82,10.34,74.86,18.63,6.11,0.00,669.32,57.67,0.00,0.00,46.03,8.53,25.09,0.00,0.00,1003.77,16.63,14.73,312.84,0.00,72.05,102.66,1.29,0.00,nd
NBP0601,S38,20060112,60,-77.500,-179.745,nd,12,nd,nd,S38-05,556,0.00,242.60,0.00,90.90,12.05,74.71,14.69,6.08,0.00,519.84,48.98,1.15,0.00,38.74,10.46,21.00,0.00,0.00,872.40,15.10,13.38,283.62,0.00,67.91,91.57,1.03,0.00,nd
NBP0601,S38,20060112,55,-77.500,-179.745,nd,12,nd,nd,S38-06,556,0.00,197.47,0.00,73.91,14.68,114.41,14.69,7.35,0.00,436.53,49.13,0.49,0.00,10.19,13.81,18.32,0.00,0.00,769.80,0.00,14.09,255.61,0.00,68.96,85.78,11.33,0.00,nd
NBP0601,S38,20060112,37,-77.500,-179.745,nd,12,nd,nd,S38-07,556,0.00,298.21,0.00,94.92,24.10,130.74,17.75,5.30,0.00,547.84,44.89,0.00,13.97,6.32,9.37,21.82,0.00,0.00,978.73,13.62,15.39,291.41,0.00,76.81,91.18,9.07,0.00,nd
NBP0601,S38,20060112,24,-77.500,-179.745,nd,12,nd,nd,S38-08,556,0.00,214.65,0.00,142.15,16.59,204.49,0.00,0.00,0.00,218.68,111.55,0.86,7.75,16.02,23.16,11.56,0.00,0.00,555.81,11.69,18.25,155.33,14.10,91.08,40.34,5.70,0.00,nd
NBP0601,S38,20060112,15,-77.500,-179.745,nd,12,nd,nd,S38-09,556,0.00,241.54,0.00,82.82,13.42,206.72,12.05,0.00,5.59,152.53,128.17,7.14,11.93,26.64,24.11,9.01,0.00,0.00,493.28,0.00,18.17,157.12,16.06,65.23,21.63,1.82,0.00,nd
NBP0601,S38,20060112,11,-77.500,-179.745,nd,12,nd,nd,S38-10,556,0.00,204.94,0.00,72.39,13.81,205.94,10.16,0.00,3.97,163.52,139.49,5.08,11.76,27.55,28.17,9.19,0.00,0.00,501.29,11.81,18.57,129.55,14.03,57.75,19.88,1.94,29.85,nd
NBP0601,S38,20060112,6,-77.500,-179.745,nd,12,nd,nd,S38-11,556,0.00,213.66,0.00,72.50,10.89,193.44,9.95,0.00,0.00,166.14,122.11,3.52,10.98,27.82,23.75,8.68,0.00,0.00,439.90,0.00,13.78,118.18,12.35,82.87,20.87,1.77,0.00,nd
NBP0601,S38,20060112,0,-77.500,-179.745,nd,12,nd,nd,S38-12,556,0.00,211.53,0.00,70.96,13.19,223.20,0.00,0.00,0.00,182.16,128.32,2.24,8.96,31.88,24.82,9.35,0.00,0.00,548.43,0.00,15.12,121.04,15.34,56.65,22.77,1.52,0.00,nd
NBP0601,S39,20060112,125,-77.484,-175.437,nd,12,nd,nd,S39-02,527,0.00,244.34,0.00,79.13,18.36,64.75,21.90,0.00,0.00,947.22,66.21,11.87,0.00,77.75,5.78,46.25,14.88,0.00,1793.46,0.00,6.85,458.87,0.00,133.23,417.27,0.00,171.30,nd
NBP0601,S39,20060112,100,-77.484,-175.437,nd,12,nd,nd,S39-03,527,4.79,217.62,0.00,112.90,14.94,47.17,18.68,5.73,0.00,837.95,57.53,11.88,0.00,53.98,9.69,42.45,33.12,0.00,1499.42,0.00,9.27,446.29,0.00,127.09,204.71,0.00,230.62,nd
NBP0601,S39,20060112,90,-77.484,-175.437,nd,12,nd,nd,S39-04,527,0.00,196.70,0.00,97.60,7.37,43.88,20.20,0.00,0.00,728.63,40.36,7.51,0.00,41.87,5.44,35.86,0.00,0.00,1320.57,0.00,7.15,378.24,0.00,109.24,192.58,0.00,196.99,nd
NBP0601,S39,20060112,75,-77.484,-175.437,nd,12,nd,nd,S39-05,527,0.00,152.97,0.00,64.36,17.22,40.44,15.31,0.00,0.00,582.00,32.47,7.57,0.00,36.29,5.42,25.78,0.00,0.00,1032.37,0.00,6.27,301.84,0.00,86.84,146.90,0.00,145.10,nd
NBP0601,S39,20060112,60,-77.484,-175.437,nd,12,nd,nd,S39-06,527,0.00,116.73,0.00,58.91,17.35,44.11,13.83,0.00,0.00,416.35,27.00,6.95,0.00,29.99,6.40,17.30,0.00,0.00,742.88,0.00,3.62,225.58,0.00,93.41,130.18,0.00,134.21,nd
NBP0601,S39,20060112,40,-77.484,-175.437,nd,12,nd,nd,S39-07,527,0.00,174.46,0.00,65.45,25.68,77.66,12.03,0.00,0.00,494.49,29.93,15.71,0.00,38.61,6.94,20.71,0.00,0.00,1069.90,0.00,5.14,276.01,2.12,116.16,170.05,0.00,134.92,nd
NBP0601,S39,20060112,26,-77.484,-175.437,nd,12,nd,nd,S39-08,527,6.46,155.75,0.00,158.94,29.61,132.96,26.93,10.13,0.00,345.01,42.30,23.18,0.00,48.19,9.74,13.64,0.00,0.00,818.84,0.00,4.98,204.30,2.57,188.69,162.23,0.00,205.05,nd
NBP0601,S39,20060112,16,-77.484,-175.437,nd,12,nd,nd,S39-09,527,4.57,160.92,0.00,57.13,9.45,161.57,0.00,0.00,0.00,259.12,109.69,25.93,11.16,24.64,17.94,10.42,0.00,0.00,806.35,0.00,7.51,150.65,8.40,109.79,64.36,6.44,104.08,nd
NBP0601,S39,20060112,12,-77.484,-175.437,nd,12,nd,nd,S39-10,527,4.32,161.11,0.00,40.43,9.27,195.83,0.00,0.00,0.00,266.17,117.39,22.15,0.00,22.08,16.84,12.25,0.00,0.00,723.48,0.00,6.25,133.17,9.76,107.01,56.35,4.05,85.15,nd
NBP0601,S39,20060112,6,-77.484,-175.437,nd,12,nd,nd,S39-11,527,2.79,161.97,0.00,35.38,9.04,164.14,0.00,0.00,0.00,290.87,120.06,21.40,0.00,29.23,17.34,12.50,0.00,0.00,777.04,0.00,6.71,146.46,4.07,76.32,48.09,3.60,82.19,nd
NBP0601,S39,20060112,0,-77.484,-175.437,nd,12,nd,nd,S39-12,527,2.88,160.24,0.00,30.36,9.01,170.49,0.00,0.00,0.00,279.97,82.89,32.41,11.51,15.31,18.62,0.00,0.00,0.00,854.70,0.00,7.91,155.36,4.75,96.27,125.05,0.00,59.40,nd
NBP0601,S40,20060112,400,-77.501,-171.128,nd,12,nd,nd,S40-02,468,0.00,20.08,0.00,13.94,2.09,7.32,0.00,3.21,0.00,18.39,5.83,0.00,0.00,2.63,0.00,3.04,0.00,0.00,52.65,0.00,2.03,6.17,0.00,15.65,8.29,3.04,0.00,nd
NBP0601,S40,20060112,300,-77.501,-171.128,nd,12,nd,nd,S40-03,468,0.00,22.79,0.00,19.49,0.00,6.23,0.00,3.03,0.00,35.75,7.66,0.00,0.54,2.10,1.42,0.00,0.00,0.00,73.87,6.11,2.39,34.35,2.32,19.47,9.91,3.68,0.00,nd
NBP0601,S40,20060112,200,-77.501,-171.128,nd,12,nd,nd,S40-04,468,0.00,37.62,0.00,26.76,2.20,18.97,0.00,3.04,0.00,68.63,11.36,0.00,0.00,3.12,2.22,4.58,0.00,0.00,142.46,6.09,3.51,57.40,0.00,25.98,16.72,4.74,0.00,nd
NBP0601,S40,20060112,150,-77.501,-171.127,nd,12,nd,nd,S40-05,468,0.00,62.99,0.00,0.00,7.77,46.40,0.00,0.00,0.00,459.94,46.16,0.00,0.00,48.89,5.01,17.85,0.00,0.00,658.89,11.13,10.15,217.00,0.00,69.39,47.84,1.45,0.00,nd
NBP0601,S40,20060112,125,-77.501,-171.127,nd,12,nd,nd,S40-06,468,0.00,90.71,0.00,0.00,3.28,23.93,18.12,3.76,0.00,242.35,20.79,0.00,0.00,34.86,3.45,10.62,0.00,0.00,400.63,9.38,6.16,158.71,0.00,56.10,31.12,0.91,0.00,nd
NBP0601,S40,20060112,100,-77.501,-171.127,nd,12,nd,nd,S40-07,468,0.00,90.64,0.00,0.00,6.95,46.03,9.58,4.13,0.00,450.92,51.38,1.80,24.54,59.77,7.76,17.11,0.00,0.00,724.49,10.42,10.29,228.70,0.00,74.15,54.81,1.53,0.00,nd
NBP0601,S40,20060112,80,-77.501,-171.127,nd,12,nd,nd,S40-08,468,0.00,128.15,0.00,75.75,9.71,55.43,16.05,4.52,0.00,655.06,62.64,3.11,38.34,59.18,5.59,23.64,0.00,0.00,1003.67,10.12,10.52,310.21,0.00,70.86,65.44,1.21,0.00,nd
NBP0601,S40,20060112,65,-77.501,-171.127,nd,12,nd,nd,S40-09,468,0.00,105.47,0.00,0.00,12.19,55.17,10.92,3.62,0.00,597.31,50.10,0.73,15.51,44.61,5.90,21.86,0.00,0.00,911.77,10.48,11.18,286.04,0.00,63.93,69.60,1.11,0.00,nd
NBP0601,S40,20060112,51,-77.501,-171.127,nd,12,nd,nd,S40-10,468,0.00,85.23,0.00,68.62,16.53,61.86,18.18,3.60,0.00,394.94,36.48,2.44,21.67,35.88,7.79,15.37,0.00,0.00,690.52,10.06,11.13,240.16,0.00,59.08,56.40,0.86,0.00,nd
NBP0601,S40,20060112,34,-77.501,-171.127,nd,12,nd,nd,S40-11,468,0.00,123.22,0.00,268.38,21.14,125.60,17.20,5.33,0.00,320.89,78.72,6.27,16.87,77.94,17.37,13.32,0.00,0.00,703.40,9.27,15.43,214.33,0.00,150.44,68.16,1.10,35.74,nd
NBP0601,S40,20060112,22,-77.501,-171.127,nd,12,nd,nd,S40-12,468,0.00,91.07,0.00,238.16,13.59,206.05,14.11,4.22,0.00,184.31,129.99,11.88,12.08,52.34,27.08,8.75,0.00,0.00,549.82,8.36,15.41,160.51,0.00,134.49,36.37,0.00,23.39,nd
NBP0601,S40,20060112,14,-77.501,-171.127,nd,12,nd,nd,S40-13,468,0.00,100.52,0.00,265.83,12.99,174.91,16.75,3.94,0.00,167.89,137.45,1.34,8.09,38.21,26.42,8.39,0.00,0.00,486.92,8.19,17.87,155.07,0.00,141.39,28.98,0.00,0.00,nd
NBP0601,S40,20060112,10,-77.501,-171.127,nd,12,nd,nd,S40-14,468,0.00,94.06,0.00,210.62,11.76,183.67,16.87,3.63,0.00,142.60,131.19,6.75,10.93,26.32,26.66,7.39,0.00,0.00,465.95,8.44,17.22,120.80,0.00,132.09,14.25,0.00,25.60,nd
NBP0601,S40,20060112,5,-77.501,-171.127,nd,12,nd,nd,S40-15,468,0.00,168.28,0.00,191.86,12.29,198.75,13.46,3.42,0.00,145.22,133.36,5.50,10.14,27.05,27.44,7.60,0.00,0.00,486.56,8.41,14.63,109.56,0.00,122.86,22.88,5.58,14.88,nd
NBP0601,S40,20060112,0,-77.501,-171.127,nd,12,nd,nd,S40-16,468,0.00,167.63,0.00,208.75,12.62,169.92,11.79,3.51,0.00,137.37,131.94,7.02,11.51,28.36,26.71,7.19,0.00,0.00,426.02,8.24,17.98,105.90,0.00,125.48,23.06,5.20,24.45,nd
NBP0601,S41,20060113,150,-77.982,-168.014,nd,13,nd,nd,S41-01,569,0.00,98.99,0.00,48.86,4.36,39.61,7.31,2.69,0.00,278.59,29.83,0.92,12.02,4.41,3.12,11.09,0.00,0.00,470.91,0.00,7.16,141.27,0.00,46.74,43.45,6.63,0.00,nd
NBP0601,S41,20060113,125,-77.982,-168.014,nd,13,nd,nd,S41-02,569,0.00,95.74,0.00,41.73,4.74,41.21,9.72,3.20,0.00,235.52,25.34,0.06,0.00,3.47,0.00,9.88,0.00,0.00,400.62,7.69,6.08,143.24,0.00,41.69,32.86,6.23,0.00,nd
NBP0601,S41,20060113,100,-77.982,-168.014,nd,13,nd,nd,S41-03,569,0.00,251.69,0.00,83.98,11.14,58.71,24.02,5.01,0.00,695.44,62.63,1.12,33.66,39.14,0.00,25.84,0.00,0.00,1029.37,12.19,10.68,384.91,0.00,69.08,71.66,0.97,0.00,nd
NBP0601,S41,20060113,85,-77.982,-168.014,nd,13,nd,nd,S41-04,569,0.00,305.38,0.00,112.11,17.36,71.05,24.08,5.75,0.00,837.57,77.87,2.18,39.52,46.11,4.42,30.66,0.00,0.00,1261.50,15.20,15.56,495.56,0.00,85.65,100.66,1.25,0.00,nd
NBP0601,S41,20060113,70,-77.982,-168.014,nd,13,nd,nd,S41-05,569,0.00,223.97,0.00,115.30,13.25,62.80,21.60,0.00,0.00,521.27,48.26,4.75,34.11,38.27,4.73,20.48,0.00,0.00,935.58,12.09,13.93,330.22,0.00,86.56,111.60,1.20,0.00,nd
NBP0601,S41,20060113,61,-77.982,-168.014,nd,13,nd,nd,S41-06,569,0.00,103.52,0.00,76.68,12.47,55.81,10.66,3.47,14.07,211.67,34.21,2.54,11.84,37.22,3.77,20.11,0.00,45.03,1010.43,7.71,10.01,134.73,250.37,78.58,162.54,0.53,0.00,nd
NBP0601,S41,20060113,41,-77.982,-168.014,nd,13,nd,nd,S41-07,569,0.00,95.66,0.00,243.85,18.20,43.24,11.35,5.78,0.00,153.65,50.94,1.71,9.85,64.89,9.72,10.73,0.00,0.30,320.24,0.00,12.44,130.60,0.00,190.95,68.88,0.00,0.00,nd
NBP0601,S41,20060113,27,-77.982,-168.014,nd,13,nd,nd,S41-08,569,0.00,152.36,0.00,606.92,7.02,164.72,0.00,19.61,0.00,93.43,92.50,5.63,5.25,93.17,31.38,7.11,0.00,0.00,343.02,0.00,8.66,107.98,0.00,297.22,32.10,0.00,19.06,nd
NBP0601,S41,20060113,17,-77.982,-168.014,nd,13,nd,nd,S41-09,569,6.18,256.24,0.00,91.65,9.21,356.48,16.98,3.34,0.00,161.20,145.21,15.48,7.87,24.11,11.46,8.30,0.00,0.00,630.00,0.00,14.89,160.73,0.00,88.07,50.57,2.12,29.59,nd
NBP0601,S41,20060113,12,-77.982,-168.014,nd,13,nd,nd,S41-10,569,0.00,238.94,0.00,71.06,9.56,320.07,12.70,5.93,0.00,131.61,134.36,16.28,7.60,25.10,7.48,7.26,0.00,0.00,590.53,0.00,13.94,150.71,0.00,77.23,34.10,1.61,24.49,nd
NBP0601,S41,20060113,6,-77.982,-168.014,nd,13,nd,nd,S41-11,569,0.00,247.54,0.00,65.07,10.50,341.76,8.17,3.93,0.00,136.65,139.90,14.04,6.77,27.55,7.76,7.89,0.00,0.00,614.91,7.79,12.76,157.04,6.00,71.37,44.71,1.40,23.01,nd
NBP0601,S41,20060113,0,-77.982,-168.014,nd,13,nd,nd,S41-12,569,0.00,231.10,0.00,47.26,8.79,326.53,8.09,3.26,0.00,131.78,129.43,12.04,6.18,30.48,7.62,7.13,0.00,0.00,558.37,0.00,13.43,107.00,0.00,74.35,62.07,1.33,17.34,nd
NBP0601,S42,20060113,400,-78.649,-164.750,nd,13,nd,nd,S42-02,538,0.00,34.13,0.00,11.03,2.32,15.52,0.00,2.44,0.00,9.39,5.40,0.00,1.72,3.39,2.37,2.84,0.00,0.00,49.97,0.00,2.95,37.50,0.00,8.41,0.00,1.07,0.00,nd
NBP0601,S42,20060113,300,-78.649,-164.750,nd,13,nd,nd,S42-03,538,0.00,39.80,0.00,18.92,2.23,28.71,0.00,2.83,0.00,67.00,12.01,0.00,1.95,7.95,2.09,4.55,0.00,0.00,150.73,6.21,3.81,67.87,0.00,16.77,17.29,0.26,0.00,nd
NBP0601,S42,20060113,200,-78.649,-164.750,nd,13,nd,nd,S42-04,538,0.00,65.29,0.00,57.14,2.13,27.09,13.93,3.13,0.00,141.95,16.44,0.00,4.86,12.74,2.14,7.35,0.00,0.00,264.02,8.22,5.76,72.70,0.00,29.25,41.25,0.48,0.00,nd
NBP0601,S42,20060113,175,-78.649,-164.750,nd,13,nd,nd,S42-05,538,0.00,50.98,0.00,56.52,2.77,25.86,10.17,3.04,0.00,108.89,15.64,0.00,3.37,13.04,2.80,6.09,0.00,0.00,229.49,7.13,5.95,77.73,0.00,30.30,43.14,0.60,0.00,nd
NBP0601,S42,20060113,150,-78.652,-164.751,nd,13,nd,nd,S42-06,538,0.00,212.76,0.00,69.38,7.33,56.72,9.35,3.60,0.00,594.62,54.84,6.99,50.17,23.47,2.54,22.52,0.00,0.00,1058.01,11.24,10.35,288.99,0.00,52.72,83.17,1.08,8.27,nd
NBP0601,S42,20060113,125,-78.652,-164.751,nd,13,nd,nd,S42-07,538,0.00,305.04,0.00,82.84,7.21,74.29,12.18,3.82,0.00,778.46,69.39,3.80,42.99,27.28,3.71,30.18,0.00,0.00,1347.00,13.96,12.81,416.47,0.00,60.99,98.91,1.14,0.00,nd
NBP0601,S42,20060113,100,-78.652,-164.751,nd,13,nd,nd,S42-08,538,0.00,243.00,0.00,71.64,8.38,76.75,13.79,4.73,0.00,618.05,62.00,3.16,28.96,25.17,4.29,24.33,0.00,0.00,1043.56,13.03,12.28,332.15,0.00,62.92,88.38,0.87,0.00,nd
NBP0601,S42,20060113,80,-78.652,-164.751,nd,13,nd,nd,S42-09,538,0.00,197.80,0.00,62.34,5.95,79.73,9.33,3.00,0.00,434.29,48.82,2.33,17.79,18.08,4.11,18.24,0.00,0.00,812.62,10.44,12.07,248.00,0.00,55.71,71.72,0.72,0.00,nd
NBP0601,S42,20060113,70,-78.652,-164.751,nd,13,nd,nd,S42-10,538,0.00,169.78,0.00,64.88,6.10,80.07,11.34,3.46,0.00,346.05,42.49,6.10,24.83,18.43,4.49,14.78,0.00,0.00,727.29,10.45,10.95,224.41,0.00,52.55,72.70,0.73,0.00,nd
NBP0601,S42,20060113,60,-78.652,-164.751,nd,13,nd,nd,S42-11,538,0.00,166.92,0.00,63.72,7.12,88.04,9.34,3.73,0.00,332.23,39.53,3.07,15.85,16.84,4.28,14.81,0.00,0.00,709.18,10.52,11.09,217.00,0.00,55.24,73.26,0.52,0.00,nd
NBP0601,S42,20060113,40,-78.652,-164.751,nd,13,nd,nd,S42-12,538,0.00,187.51,0.00,59.14,7.32,122.33,8.66,3.40,0.00,371.73,44.15,5.07,16.70,18.24,4.19,15.52,0.00,0.00,787.44,9.24,11.04,232.12,0.00,62.54,69.45,0.53,0.00,nd
NBP0601,S42,20060113,26,-78.652,-164.751,nd,13,nd,nd,S42-13,538,0.00,198.23,0.00,65.08,6.15,100.03,10.15,3.13,0.00,353.66,38.03,1.47,11.98,16.07,4.94,15.83,0.00,0.00,854.26,9.37,10.67,236.59,0.00,60.50,62.71,0.46,0.00,nd
NBP0601,S42,20060113,16,-78.652,-164.751,nd,13,nd,nd,S42-14,538,0.00,144.15,0.00,44.82,3.98,78.01,10.38,2.41,0.00,213.77,24.64,2.89,10.20,10.48,2.98,9.58,0.00,0.00,513.90,6.59,7.90,162.69,0.00,44.41,46.75,0.27,0.00,nd
NBP0601,S42,20060113,12,-78.652,-164.751,nd,13,nd,nd,S42-15,538,0.00,174.63,0.00,59.29,7.51,136.08,8.62,3.20,0.00,328.56,47.54,5.51,14.50,14.18,5.52,13.94,0.00,0.00,727.40,8.47,11.93,232.72,0.00,60.17,56.98,0.47,0.00,nd
NBP0601,S42,20060113,6,-78.652,-164.751,nd,13,nd,nd,S42-16,538,0.00,219.12,0.00,50.67,7.91,170.13,9.13,3.05,0.00,406.03,71.69,4.90,13.83,10.86,4.73,15.96,0.00,0.00,859.97,7.56,10.46,251.40,0.00,56.01,49.37,0.29,16.78,nd
NBP0601,S43,20060115,400,-74.999,-177.011,nd,15,nd,nd,S43-03,544,0.00,41.15,0.00,17.35,1.98,25.35,4.20,2.11,0.00,59.00,9.90,0.00,2.06,6.90,2.02,4.15,0.00,0.00,131.65,6.35,3.19,75.17,0.00,14.51,13.12,0.29,0.00,nd
NBP0601,S43,20060115,300,-74.999,-177.011,nd,15,nd,nd,S43-04,544,0.00,67.07,0.00,34.88,3.56,45.64,6.16,2.65,0.00,112.53,16.82,0.00,3.84,14.03,3.42,5.90,0.00,0.00,244.14,7.42,5.27,26.01,0.00,25.06,31.65,0.45,0.00,nd
NBP0601,S43,20060115,200,-74.999,-177.011,nd,15,nd,nd,S43-05,544,0.00,115.63,0.00,51.54,6.04,101.93,7.72,2.36,0.00,180.53,26.02,1.50,8.05,19.78,3.31,7.78,0.00,0.00,507.62,7.72,8.08,150.92,14.72,43.77,51.63,0.35,0.00,nd
