date,time,lat,lon,temp,sal,fluor,sample,mg_dvp_a5,chl_c2,chl_c1,peridinin,fucox_but,fucox,neox,prasinox,violax,fucox_hex,diadinox,cis_fucox,allox,diatox,monad,zeax,lutein,crocox,chl_a2,chl_a_tot,carotene_a,carotene_b,chl_c3,chl_b,chl_c_MVP,chlide,p_phorbide,p_phytin
20060105,0400,-76.5011,169.8795,-0.490,34.11,42.540,U195,0.00,530.32,0.00,9.76,22.99,109.92,0.00,0.00,0.00,1187.47,135.78,50.61,9.55,64.10,0.00,0.00,45.82,0.00,0.00,2041.37,0.00,11.55,638.63,12.03,189.68,47.02,50.12,169.23
20060105,0904,-76.3670,169.9976,-0.610,34.05,30.080,U196,0.00,544.31,0.00,46.55,20.43,205.25,0.00,0.00,0.00,1052.49,154.21,58.22,13.11,68.41,0.00,4.35,42.45,0.00,0.00,2033.79,0.00,12.39,628.32,11.43,166.71,83.16,110.48,199.66
20060105,1000,-76.2739,168.0047,-0.670,34.06,24.300,U197,0.00,462.98,0.00,30.98,0.00,179.71,0.00,0.00,0.00,952.87,146.14,41.39,9.69,49.01,0.00,3.05,36.63,0.00,0.00,1817.96,0.00,10.95,546.37,11.44,145.10,134.95,93.96,184.95
20060105,1206,-76.0799,-170.0025,-0.670,34.06,27.440,U198,0.00,513.57,0.00,39.04,18.84,206.92,0.00,0.00,0.00,1027.39,133.29,52.59,10.80,44.41,0.00,4.28,38.94,0.00,0.00,1933.95,0.00,9.45,627.16,10.56,167.24,122.66,144.22,208.64
20060105,1408,-75.9748,-170.0586,-0.778,34.06,29.510,U199,0.00,421.09,0.00,21.59,16.57,155.78,0.00,0.00,0.00,891.19,102.69,36.45,8.44,36.76,0.00,10.31,36.32,0.00,0.00,1691.97,0.00,8.03,517.05,10.42,141.88,84.35,72.12,185.81
20060105,1558,-76.0515,-169.9446,-0.850,34.05,23.110,U200,0.00,366.68,0.00,16.02,0.00,139.11,0.00,0.00,0.00,731.53,98.46,36.96,8.82,39.89,0.00,8.11,29.11,0.00,0.00,1473.28,0.00,6.60,430.41,7.26,114.36,68.92,92.86,182.73
20060106,0001,nd,nd,nd,nd,nd,U201,0.00,800.37,0.00,37.19,16.16,290.74,0.00,0.00,0.00,1147.85,155.95,58.99,0.00,0.00,0.00,0.00,51.75,0.00,0.00,2146.68,0.00,26.92,743.10,22.30,103.02,0.00,46.87,67.63
20060106,0009,-76.0010,-170.8346,-0.180,34.04,60.720,U202,0.00,1655.63,0.00,47.46,44.76,597.94,106.02,0.00,0.00,2770.62,508.68,117.93,0.00,0.00,0.00,0.00,147.30,0.00,0.00,4916.87,0.00,79.34,1314.22,223.26,236.07,10.75,73.47,99.77
20060106,0100,-75.9998,-171.1668,-0.330,34.07,45.480,U203,0.00,1420.50,0.00,55.62,17.12,646.85,43.78,0.00,0.00,2107.28,359.73,194.53,0.00,0.00,0.00,0.00,95.32,0.00,0.00,4564.37,0.00,59.08,1132.80,239.54,205.54,22.17,44.22,109.31
20060106,0206,-75.9993,-171.5828,-0.560,34.05,22.430,U204,0.00,926.76,0.00,19.10,17.49,273.54,18.91,0.00,0.00,1583.89,296.46,45.02,0.00,0.00,0.00,0.00,67.38,0.00,0.00,2531.96,0.00,39.80,866.22,36.58,125.20,10.85,39.93,53.83
20060106,0300,-75.9994,-171.9421,-0.770,34.05,33.150,U205,0.00,1271.89,0.00,21.64,21.09,239.74,27.60,0.00,0.00,2205.64,288.14,46.19,0.00,0.00,0.00,0.00,86.86,0.00,0.00,3330.58,0.00,38.82,1345.14,68.11,176.11,9.21,41.09,72.94
20060106,0403,-75.9997,-172.3216,-0.710,34.07,27.090,U206,0.00,819.06,0.00,0.00,14.41,260.74,0.00,0.00,0.00,1243.85,185.54,59.49,0.00,0.00,0.00,0.00,65.32,0.00,0.00,2241.72,0.00,30.09,748.73,48.97,107.18,11.04,35.30,61.17
20060106,0503,-75.9998,-172.3856,-0.790,34.06,28.550,U207,0.00,1007.44,0.00,0.00,19.81,320.07,22.11,0.00,0.00,1557.86,236.21,54.04,0.00,0.00,0.00,0.00,77.33,0.00,0.00,2750.68,0.00,36.26,904.52,43.62,128.17,21.41,47.18,64.63
20060106,1400,-75.9999,-173.7005,-0.040,34.07,51.340,U209,0.00,1492.65,0.00,53.02,24.65,431.90,40.94,0.00,0.00,2726.32,463.33,116.64,0.00,0.00,0.00,0.00,114.36,0.00,0.00,3981.09,0.00,49.81,1295.58,109.62,215.48,22.18,102.54,107.96
20060106,1509,-76.0001,-173.9541,-0.140,34.07,46.620,U210,0.00,1598.62,0.00,0.00,40.72,351.80,28.80,0.00,0.00,2674.65,384.36,64.28,0.00,0.00,0.00,0.00,124.09,0.00,0.00,3611.18,0.00,55.20,1320.68,63.38,202.92,17.68,84.99,88.74
20060106,1700,-75.9978,-174.3659,-0.120,34.05,41.010,U211,0.00,1162.99,0.00,38.74,15.06,564.66,31.61,0.00,0.00,1930.89,329.86,61.99,0.00,0.00,0.00,10.07,80.29,0.00,0.00,3318.96,0.00,48.77,940.10,96.59,152.24,28.54,78.68,104.91
20060106,2100,-76.0000,-174.8371,-0.400,34.10,18.420,U212,0.00,965.27,0.00,0.00,15.85,308.61,17.15,0.00,0.00,1495.63,199.47,59.64,0.00,0.00,0.00,0.00,64.39,0.00,0.00,2641.46,0.00,33.41,793.51,44.68,122.66,0.00,34.87,62.34
20060106,2200,-76.0008,-175.3192,-0.190,34.11,22.950,U213,0.00,919.90,0.00,78.89,20.26,629.58,0.00,0.00,0.00,977.30,163.42,107.03,0.00,0.00,0.00,0.00,38.03,0.00,0.00,2605.34,0.00,33.60,580.24,85.27,90.59,8.15,177.86,120.31
20060106,2301,-75.9978,-175.7342,-0.140,34.15,17.710,U214,0.00,725.52,0.00,66.56,20.69,609.62,13.36,0.00,0.00,862.34,171.26,60.03,0.00,0.00,0.00,0.00,33.88,0.00,0.00,2259.80,0.00,31.27,529.08,67.37,79.00,0.00,175.16,101.73
20060107,0005,-76.0009,-176.1584,-0.120,34.12,22.620,U215,0.00,648.63,0.00,106.21,18.16,530.27,0.00,0.00,0.00,505.48,175.36,62.12,0.00,0.00,0.00,20.36,19.81,0.00,0.00,1404.26,0.00,20.91,372.30,44.17,43.34,16.62,158.24,64.71
20060107,0101,-76.0002,-176.5524,-0.180,34.11,33.400,U216,0.00,1003.71,0.00,123.82,26.72,820.09,0.00,0.00,0.00,870.44,172.78,124.87,0.00,0.00,0.00,0.00,32.70,0.00,0.00,2966.01,0.00,35.48,590.13,77.06,84.92,14.68,209.19,124.30
20060107,0608,-76.0000,-177.5061,-0.360,23.12,26.580,U217,0.00,713.17,0.00,151.66,20.55,768.43,0.00,0.00,0.00,638.09,178.70,88.74,0.00,0.00,0.00,36.46,33.60,0.00,0.00,2171.14,0.00,28.14,455.53,110.48,63.69,0.00,233.90,127.31
20060107,0700,-76.9978,-177.8737,0.164,34.20,35.020,U218,0.00,915.79,0.00,645.68,13.30,1270.57,0.00,0.00,0.00,186.70,407.38,169.31,0.00,0.00,0.00,32.81,7.67,0.00,0.00,2172.60,0.00,39.23,249.82,46.13,16.30,31.57,500.88,181.90
20060107,0810,-77.0000,-177.2352,0.020,34.16,29.370,U219,0.00,893.62,0.00,490.25,19.91,1306.59,0.00,0.00,0.00,192.06,401.75,217.36,0.00,0.00,0.00,26.03,7.26,0.00,0.00,2523.29,0.00,38.10,191.42,33.69,18.51,30.76,395.20,184.85
20060107,1301,-75.9994,-179.3472,-0.290,34.49,15.160,U220,0.00,544.28,0.00,66.61,26.29,753.37,0.00,0.00,0.00,431.29,193.04,57.99,0.00,0.00,0.00,72.43,23.00,0.00,0.00,1428.35,0.00,33.01,431.48,0.00,34.62,17.75,105.11,96.80
20060107,1504,-75.9999,-179.9421,-0.180,34.31,14.710,U221,0.00,454.42,0.00,69.94,21.15,640.27,0.00,0.00,0.00,219.79,192.33,103.87,0.00,0.00,0.00,36.72,9.15,0.00,0.00,1036.85,0.00,18.52,297.43,10.53,16.99,15.69,128.23,102.48
20060107,1701,-75.9956,-179.4897,-0.200,34.36,14.130,U222,0.00,507.77,0.00,75.51,18.96,621.92,0.00,0.00,0.00,284.79,200.45,99.03,0.00,0.00,0.00,50.15,19.50,0.00,0.00,1101.91,0.00,20.68,325.49,0.00,24.99,20.40,113.44,74.51
20060107,2104,-75.9991,178.9760,-0.340,34.37,10.700,U223,0.00,495.13,0.00,59.22,20.91,606.48,0.00,0.00,0.00,348.43,179.35,42.82,0.00,0.00,0.00,43.61,13.36,0.00,0.00,1137.67,0.00,19.48,341.35,0.00,26.46,14.52,84.95,75.58
20060108,0001,-76.0004,177.9782,-0.210,34.35,9.376,U224,0.00,545.64,0.00,106.21,17.71,580.78,0.00,0.00,0.00,294.74,156.04,63.45,0.00,0.00,0.00,20.31,13.40,0.00,0.00,1139.03,0.00,21.71,346.99,0.00,27.80,9.50,123.74,67.47
20060108,0100,-75.9999,176.3508,-0.390,34.37,11.880,U225,0.00,467.25,0.00,62.80,18.00,310.17,0.00,0.00,0.00,600.06,95.74,41.91,0.00,0.00,0.00,0.00,33.63,0.00,0.00,1210.82,0.00,18.57,482.94,0.00,56.23,0.00,99.92,84.89
20060108,0203,-75.9991,176.7529,-0.740,34.35,12.210,U226,0.00,542.58,0.00,94.65,18.22,533.82,0.00,0.00,0.00,371.13,149.84,45.14,0.00,0.00,0.00,16.88,15.12,0.00,0.00,1165.57,0.00,22.44,377.26,0.00,33.33,11.00,78.25,63.70
20060108,0600,-75.9993,175.7242,-0.460,34.25,19.850,U227,0.00,744.69,0.00,54.08,15.73,616.12,0.00,0.00,0.00,799.82,171.81,77.68,0.00,0.00,0.00,13.44,35.54,0.00,0.00,1906.23,0.00,24.17,638.13,0.00,77.19,21.25,78.47,81.27
20060108,0701,-75.9999,175.1065,-0.320,34.35,13.300,U228,0.00,638.97,0.00,52.92,15.03,559.76,0.00,0.00,0.00,547.67,175.98,82.85,0.00,0.00,0.00,22.01,32.05,0.00,0.00,1517.45,0.00,23.75,523.54,0.00,56.93,24.15,73.46,82.43
20060108,0800,-75.9998,174.3722,-0.180,34.35,15.100,U229,0.00,560.02,0.00,59.89,15.04,512.49,0.00,0.00,0.00,322.74,151.83,72.77,0.00,0.00,0.00,16.37,13.46,0.00,0.00,1177.17,0.00,16.31,351.88,0.00,34.66,13.72,65.72,66.04
20060108,0905,-75.9996,174.8061,-0.200,34.40,12.300,U229,0.00,433.68,0.00,46.54,16.45,456.48,0.00,0.00,0.00,217.81,144.37,64.98,0.00,0.00,0.00,37.39,7.56,0.00,0.00,976.74,0.00,16.98,269.98,0.00,22.61,16.19,69.14,64.40
20060108,1305,-75.9998,173.6521,-0.140,34.42,12.220,U230,0.00,420.90,0.00,59.85,19.93,462.51,0.00,0.00,0.00,261.32,132.78,65.53,0.00,0.00,0.00,25.49,13.61,0.00,0.00,898.43,0.00,15.14,305.82,0.00,24.32,12.98,80.41,69.92
20060108,1502,-75.9998,172.1660,0.154,34.34,15.180,U231,0.00,493.40,0.00,54.73,15.53,634.91,0.00,0.00,0.00,226.22,189.40,97.59,0.00,0.00,0.00,37.31,15.09,0.00,0.00,1253.65,0.00,19.87,278.47,0.00,22.67,92.49,103.70,19.40
