sta,date,lat,lon,depth_n,press,cast,bottle,time,sal,sal2,density,density2,temp,temp2,cond,cond2,fluor,trans,alt,par,cpar,spar,O2_v,O2_v2,potemp,potemp2,O2_ml_L1,O2_ml_L2,bottle_nuts,PO4,NO2,NO2_NO3,NH4,SiO4,Fo,Fa,Fo_Fa,chl_a,phaeo,dFe,cast_tmctd,lat_tmctd,lon_tmctd,bottle_tmctd,depth_tmctd,date_tmctd,time_tmctd,Bsi,PON,POC,filter_code_0_4micron,filter_id_0_4micron,vol_filt_0_4micron,Mg_0_4micron,Mg_3sd_0_4micron,Al_0_4micron,Al_3sd_0_4micron,Si_0_4micron,Si_3sd_0_4micron,P_0_4micron,P_3sd_0_4micron,S_0_4micron,S_3sd_0_4micron,Cl_0_4micron,Cl_3sd_0_4micron,K_0_4micron,K_3sd_0_4micron,Ca_0_4micron,Ca_3sd_0_4micron,Ti_0_4micron,Ti_3sd_0_4micron,V_0_4micron,V_3sd_0_4micron,Cr_0_4micron,Cr_3sd_0_4micron,Mn_0_4micron,Mn_3sd_0_4micron,Fe_P_0_4micron,Fe_P_3sd_0_4micron,Ni_0_4micron,Ni_3sd_0_4micron,Cu_0_4micron,Cu_3sd_0_4micron,Zn_0_4micron,Zn_3sd_0_4micron,Br_0_4micron,Br_3sd_0_4micron,Sr_0_4micron,Sr_3sd_0_4micron,Pb_0_4micron,Pb_3sd_0_4micron,prim_prod,prim_prod2,prim_prod3,filter_code_2micron,filter_id_2micron,vol_filt_2micron,Mg_2micron,Mg_err_2micron,Al_2micron,Al_err_2micron,Si_2micron,Si_err_2micron,P_2micron,P_err_2micron,S_2micron,S_err_2micron,Cl_2micron,Cl_err_2micron,K_2micron,K_err_2micron,Ca_2micron,Ca_err_2micron,Ti_2micron,Ti_err_2micron,V_2micron,V_err_2micron,Cr_2micron,Cr_err_2micron,Mn_2micron,Mn_err_2micron,Fe_P_2micron,Fe_P_err_2micron,Ni_2micron,Ni_err_2micron,Cu_2micron,Cu_err_2micron,Zn_2micron,Zn_err_2micron,Br_2micron,Br_err_2micron,Sr_2micron,Sr_err_2micron,Pb_2micron,Pb_err_2micron,hplc_sample_num,hplc_tot_vol_mL,hplc_tot_vol_L,hplc_vol_90pcnt_acetone,hplc_vol_CTX,hplc_vol_extract_uL,hplc_vol_extract_mL,hplc_inject_vol_sample,hplc_buff_vol,hplc_samp_buff_vol,hplc_vol_inj_samp_bot,hplc_buff_dil_factor,hplc_chl_c3,hplc_peri,hplc_but19,hplc_fuco,hplc_hex19,hplc_allo,hplc_cantha,hplc_chla_allo,hplc_chla,hplc_chla_epi,hplc_chla_sum,hplc_chl_c3_slope,hplc_peri_slope,hplc_but19_slope,hplc_fuco_slope,hplc_hex19_slope,hplc_allo_slope,hplc_cantha_slope,hplc_chla_slope,hplc_jeff_chl_c3,hplc_jeff_peri,hplc_jeff_19but,hplc_jeff_fuco,hplc_jeff_19hex,hplc_jeff_allo,hplc_jeff_cantha,hplc_jeff_chla,hplc_fluor_chl_a,hplc_fluor_phaeo_a
18,20120116,-76.5955,170.47617,20,19.811,19,17,313,34.3235,34.3236,27.5733,27.5698,-0.2628,-0.1898,2.831415,2.837597,5.0824,89.0675,96.11,1.9882,0.28604,695.08,2.4775,2.4561,-0.2635,-0.1904,7.85689,7.99144,363,1.28,0.099,18.8,1.76,67.7,1.28,0.761,1.682,4.35,2.88,nd,nd,nd,nd,nd,nd,nd,nd,6.78,3.4,18.69,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.5,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,195,557,0.557,1000,20,1020,1.02,300,150,450,425,0.666667,231866,0,19055,328376,745258,10069,66589,28267,224255,3522,256044,0.025919,0,0.002248,0.037336,0.081589,0.000917,0.007559,0.119156,0.167522,0,0.014527,0.241311,0.527329,0.005925,0.048853,0.770125,4.353176,2.878252
18,20120116,-76.5955,170.47617,30,29.858,19,16,313,34.3424,34.3646,27.609,27.6274,-0.7142,-0.7256,2.795283,2.795958,6.8366,90.1964,76.07,0.45509,0.065837,691.25,2.376,2.3588,-0.715,-0.7265,7.66079,7.73105,362,1.4,0.0707,20.4,2,73.1,1.51,0.927,1.629,3.76,3.01,nd,nd,nd,nd,nd,nd,nd,nd,4.81,3.64,17.27,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.02,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,196,557,0.557,1000,20,1020,1.02,300,150,450,425,0.666667,220905,0,19128,282679,730401,10789,58678,26978,209343,3075,239396,0.024694,0,0.002256,0.03214,0.079963,0.000982,0.006661,0.111408,0.159603,0,0.014583,0.20773,0.516816,0.006349,0.043049,0.720052,3.757683,3.011431
18,20120116,-76.5955,170.47617,40,39.776,19,15,313,34.4028,34.4115,27.6719,27.6791,-1.0643,-1.0684,2.770797,2.77109,4.9104,90.9802,98.6,0.13175,0.018956,695.04,2.3477,2.3284,-1.0653,-1.0695,7.63195,7.69987,361,1.48,0.0587,20.9,2.25,75.2,1.51,0.893,1.691,3.82,2.44,nd,nd,nd,nd,nd,nd,nd,nd,4.12,3.16,24.63,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,197,557,0.557,1000,20,1020,1.02,300,150,450,425,0.666667,168694,0,15466,175764,600146,9242,70240,13064,171082,1085,185231,0.018858,0,0.001824,0.019984,0.065703,0.000841,0.007973,0.086201,0.121881,0,0.011791,0.129162,0.424651,0.005438,0.051532,0.557135,3.820704,2.444139
18,20120116,-76.5955,170.47617,50,50.157,19,14,313,34.4116,34.4195,27.6888,27.6942,-1.3395,-1.3117,2.748888,2.751785,2.3869,94.062,98.61,0.030861,0.004404,700.82,2.1635,2.1604,-1.3407,-1.3129,6.95896,7.08154,360,1.7,0.102,24.9,1.8,75.9,1.15,0.725,1.586,2.05,1.91,nd,nd,nd,nd,nd,nd,nd,nd,3.08,2.91,23.22,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,2.050407,1.912279
18,20120116,-76.5955,170.47617,60,60.347,19,13,313,34.4527,34.4595,27.7315,27.7369,-1.6346,-1.6296,2.727697,2.728602,1.9017,94.979,98.61,0.000099,0.000014,719.97,2.0314,2.0367,-1.6359,-1.6309,6.50487,6.57694,359,1.88,0.128,27.9,1.06,78.3,1.17,0.774,1.512,1.04,1.27,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1.042089,1.265461
18,20120116,-76.5955,170.47617,70,70.251,19,12,313,34.4611,34.4693,27.7389,27.745,-1.6544,-1.6349,2.727105,2.729323,0.9175,95.6986,98.61,0,0,702.54,2.0219,2.0045,-1.6559,-1.6364,6.4243,6.46024,358,1.97,0.156,29.6,0.47,79.5,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
18,20120116,-76.5955,170.47617,80,80.494,19,11,313,34.4805,34.4848,27.758,27.7615,-1.7719,-1.7727,2.719176,2.719421,0.8359,95.5787,98.61,0,0,701.72,2.0208,2.0112,-1.7736,-1.7743,6.4687,6.53227,357,1.95,0.135,29.1,0.506,79.4,5.31,3.55,1.496,0.77,0.99,nd,nd,nd,nd,nd,nd,nd,nd,1.79,1.94,18.41,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.771918,0.992036
18,20120116,-76.5955,170.47617,100,100.601,19,10,313,34.5162,34.5169,27.7882,27.7887,-1.813,-1.8138,2.719237,2.719221,0.2952,96.1047,98.61,0,0,697.7,2.0249,2.0151,-1.815,-1.8158,6.50228,6.56456,356,1.92,0.159,29.3,0.315,79.4,3.06,2.1,1.457,0.42,0.62,nd,nd,nd,nd,nd,nd,nd,nd,1.28,1.7,16.99,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.421046,0.62242
18,20120116,-76.5955,170.47617,150,151.361,19,9,313,34.5668,34.5757,27.8305,27.8378,-1.8569,-1.8592,2.721532,2.721976,0.2262,96.6718,98.61,0,0,685.11,1.961,1.951,-1.86,-1.8623,6.29107,6.34988,355,1.99,0.123,30.1,0.0878,79.4,2.02,1.32,1.53,0.31,0.35,nd,nd,nd,nd,nd,nd,nd,nd,1.78,1.21,14.44,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.307013,0.34888
18,20120116,-76.5955,170.47617,200,202.083,19,8,313,34.6149,34.6231,27.8707,27.8773,-1.8928,-1.8924,2.724311,2.724926,0.1064,97.1945,98.61,0,0,719.97,1.947,1.9372,-1.8969,-1.8966,6.26992,6.33453,354,2.03,0.0646,30.4,-0.0456,79.3,1.08,0.729,1.481,0.15,0.21,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.153945,0.208287
18,20120116,-76.5955,170.47617,300,302.958,19,6,313,34.6575,34.6662,27.9056,27.9127,-1.9029,-1.9026,2.731121,2.731768,0.0688,97.4631,98.61,0,0,721.88,1.9373,1.9295,-1.9095,-1.9092,6.3099,6.37815,353,1.97,-0.0089,30.3,-0.0574,78.9,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
18,20120116,-76.5955,170.47617,400,404.421,19,4,313,34.6756,34.6847,27.9204,27.9278,-1.9034,-1.9014,2.736994,2.737812,0.0623,97.6771,98.61,0,0,719.97,1.9177,1.9085,-1.9126,-1.9105,6.30694,6.37214,352,1.97,-0.0178,30.4,-0.0352,79.4,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
18,20120116,-76.5955,170.47617,500,505.777,19,3,313,34.6997,34.7097,27.94,27.948,-1.8964,-1.8949,2.743881,2.744719,0.0364,97.6766,98.61,0,0,718.05,1.8871,1.8779,-1.9084,-1.9069,6.24839,6.31601,351,2,-0.0218,30.6,-0.047,79.8,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
18,20120116,-76.5955,170.47617,600,606.819,19,2,313,34.7329,34.7417,27.9669,27.974,-1.8906,-1.8904,2.75128,2.751931,0.0176,97.523,98.61,0,0,710.39,1.8469,1.8369,-1.9057,-1.9054,6.14965,6.21108,350,2.02,-0.0211,30.8,-0.0539,82.6,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
18,20120116,-76.5955,170.47617,700,701.828,19,1,313,34.754,34.7624,27.9839,27.9908,-1.883,-1.883,2.757669,2.758276,0.0426,96.4177,8.89,0,0,683.59,1.8167,1.8056,-1.9012,-1.9012,6.07207,6.14238,349,2.09,-0.0161,30.9,-0.0544,88.1,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
19,20120116,-76.735333,172.876,1,0.905,20,23,1158,34.2967,34.3061,27.4685,27.476,1.1731,1.1735,2.950606,2.951371,2.3636,90.8828,98.61,151.17,26.126,578.7,2.5363,2.4875,1.1731,1.1735,7.72028,7.82803,378,1.1,0.071,21.1,0.057,61.5,8.37,4.26,1.965,1.8,0.31,nd,nd,nd,nd,nd,nd,nd,nd,6.86,2.54,13.12,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,2.11,66.8,1603.2,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,198,1067,1.067,1000,20,1020,1.02,300,150,450,425,0.666667,33459.75462,0,6700.500918,724845.8606,121182.0391,3701.198988,60887.81742,0,319822.7277,5988.234214,325810.9619,0.00374,0,0.00079,0.082415,0.013267,0.000337,0.006912,0.151623,0.01262,0,0.002667,0.278062,0.044761,0.001137,0.023319,0.511568,1.802603,0.314141
19,20120116,-76.735333,172.876,10,9.687,20,20,1158,34.3008,34.3095,27.4738,27.4811,1.143,1.1385,2.948743,2.949036,3.0627,90.7914,32.86,41.186,13.196,312.11,2.5311,2.483,1.1426,1.138,7.71848,7.82304,379,1.12,0.0746,21,0.0987,61.4,8.5,4.59,1.852,1.71,0.57,0.0605,18,-76.7354,172.8762,12,10,20120116,1240,5.74,2.68,11.56,2,25,2.8,6.14,1.62,2.76,0.7,3.03,0.42,15.84,0.46,6.92,0.34,61.31,1.2,1.49,0.21,4.01,0.32,nd,nd,nd,nd,nd,nd,nd,nd,0.5,0.11,nd,nd,0.45,0.11,0.09,0.13,0.83,0.11,nd,nd,nd,nd,2,nd,nd,25,7,2.8,56.62,7.48,6.27,5.18,7716.78,37.01,70.77,2.28,86.29,1.27,34.35,1.05,54.62,0.8,17.69,0.63,nd,nd,nd,nd,0.28,0.2,nd,nd,1.52,0.19,0.14,0.12,0.47,0.17,0.35,0.22,0.28,0.18,0.19,0.25,nd,nd,199,1067,1.067,1000,20,1020,1.02,300,150,450,425,0.666667,30021.25784,5892.782984,0,746426.3388,97150.90737,3355.849503,56846.55772,21609.8977,262156.754,12161.96536,295928.617,0.003356,0.001046,0,0.084868,0.010636,0.000306,0.006453,0.137717,0.011323,0.00353,0,0.286341,0.035885,0.001031,0.021771,0.464649,1.714885,0.565832
19,20120116,-76.735333,172.876,20,20.603,20,18,1158,34.2826,34.2934,27.4787,27.4861,0.844,0.8641,2.922278,2.924826,5.7151,90.1311,98.58,12.661,4.4587,283.98,2.5234,2.4831,0.8431,0.8632,7.78279,7.92028,380,1.13,0.0747,20.8,0.267,60.8,0.55,0.3,1.833,2.3,0.83,0.0481,18,-76.7354,172.8762,11,20,20120116,1240,7.07,2.74,14.21,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,2.11,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,200,1067,1.067,1000,20,1020,1.02,300,150,450,425,0.666667,75202,8703,8600,988057,271956,5341,64578,76020,271147,5649,352816,0.008407,0.001545,0.001014,0.112341,0.029773,0.000486,0.00733,0.16419,0.028363,0.005214,0.003423,0.379034,0.100453,0.001641,0.024732,0.55397,2.302596,0.827802
19,20120116,-76.735333,172.876,30,29.292,20,17,1158,34.294,34.2988,27.4995,27.5037,0.655,0.6508,2.907444,2.907449,5.2849,89.3869,49.72,5.0156,1.9694,254.67,2.5038,2.4702,0.6539,0.6496,7.76854,7.89836,381,1.15,0.0708,20.9,0.282,61,0.658,0.363,1.813,2.72,1.07,nd,nd,nd,nd,nd,nd,nd,nd,7.03,3.01,17.42,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1.18,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,201,1067,1.067,1000,20,1020,1.02,300,150,450,425,0.666667,96657,9441,10633,1188371,359138,5560,66853,103264,300596,8121,411981,0.010805,0.001676,0.001254,0.135117,0.039318,0.000506,0.007589,0.191724,0.036455,0.005656,0.004232,0.455878,0.132656,0.001708,0.025604,0.646867,2.717063,1.070718
19,20120116,-76.735333,172.876,40,40.585,20,16,1158,34.3525,34.348,27.6167,27.6058,-0.7026,-0.5365,2.797501,2.811133,4.2992,92.1535,98.58,1.5519,0.64323,241.27,2.3125,2.3015,-0.7038,-0.5377,7.38962,7.52226,382,1.44,0.0851,23.5,1.4,69.3,0.553,0.33,1.676,2.05,1.39,nd,nd,nd,nd,nd,nd,nd,nd,4.18,2.54,13.59,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.32,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,202,1067,1.067,1000,20,1020,1.02,300,150,450,425,0.666667,160273.4807,0,45561.3344,716728.84,549003.9024,7096.639771,63998.87395,78263.3863,303657.3772,0,381920.7635,0.017916,0,0.005374,0.081492,0.060104,0.000646,0.007265,0.177735,0.060449,0,0.018133,0.274948,0.202787,0.00218,0.024511,0.599668,2.053915,1.389522
